episode,avg_travel_time,total,complete,ratio,stops
1,912.19,5817,3859,0.66,5558
2,883.45,5826,4044,0.69,5574
3,841.52,5863,4144,0.71,5585
4,821.48,5905,4224,0.72,5621
5,858.06,5824,3946,0.68,5547
6,807.52,5865,4099,0.7,5575
7,777.86,5871,4350,0.74,5587
8,810.42,5873,4221,0.72,5583
9,795.41,5874,4280,0.73,5575
10,758.07,5918,4478,0.76,5642
11,794.21,5906,4285,0.73,5623
12,772.72,5906,4289,0.73,5622
13,748.36,5933,4556,0.77,5651
14,756.36,5919,4513,0.76,5647
15,766.81,5854,4428,0.76,5569
16,756.59,5874,4564,0.78,5588
17,754.26,5913,4455,0.75,5615
18,758.7,5882,4539,0.77,5607
19,736.48,5911,4589,0.78,5625
20,730.11,5918,4633,0.78,5626
21,741.21,5906,4649,0.79,5610
22,731.75,5916,4685,0.79,5626
23,738.95,5906,4500,0.76,5627
24,742.73,5892,4561,0.77,5606
25,738.61,5903,4584,0.78,5606
26,745.42,5902,4510,0.76,5606
27,736.51,5899,4592,0.78,5598
28,732.2,5920,4611,0.78,5629
29,726.77,5899,4622,0.78,5615
30,731.74,5907,4575,0.77,5616
31,734.69,5905,4534,0.77,5605
32,723.57,5885,4662,0.79,5599
33,736.53,5911,4473,0.76,5604
34,743.84,5893,4493,0.76,5598
35,720.98,5897,4627,0.78,5610
36,719.33,5895,4602,0.78,5609
37,725.1,5906,4596,0.78,5621
38,728.62,5900,4548,0.77,5605
39,712.83,5898,4664,0.79,5602
40,721.53,5906,4664,0.79,5612
41,730.1,5895,4597,0.78,5597
42,712.51,5939,4613,0.78,5646
43,708.45,5936,4759,0.8,5636
44,719.93,5913,4636,0.78,5623
45,726.33,5894,4531,0.77,5591
46,715.04,5897,4644,0.79,5601
47,713.18,5934,4623,0.78,5641
48,708.99,5920,4739,0.8,5631
49,705.48,5933,4669,0.79,5646
50,716.83,5906,4496,0.76,5608
51,705.78,5903,4733,0.8,5614
52,707.06,5913,4667,0.79,5623
53,714.73,5907,4593,0.78,5613
54,715.61,5898,4667,0.79,5598
55,708.35,5907,4678,0.79,5604
56,724.69,5887,4388,0.75,5593
57,703.98,5921,4647,0.78,5626
58,711.16,5917,4601,0.78,5621
59,714.76,5900,4660,0.79,5601
60,691.29,5914,4784,0.81,5613
61,708.84,5918,4706,0.8,5615
62,708.11,5904,4660,0.79,5613
63,704.52,5917,4611,0.78,5619
64,711.31,5897,4643,0.79,5604
65,715.18,5923,4606,0.78,5629
66,720.36,5913,4569,0.77,5613
67,708.22,5924,4609,0.78,5627
68,712.44,5909,4598,0.78,5597
69,709.0,5910,4662,0.79,5617
70,723.3,5912,4612,0.78,5615
71,722.68,5891,4506,0.76,5594
72,720.64,5908,4512,0.76,5614
73,702.65,5910,4759,0.81,5609
74,705.59,5917,4559,0.77,5622
75,716.62,5904,4599,0.78,5615
76,714.1,5916,4580,0.77,5628
77,706.78,5907,4613,0.78,5613
78,709.8,5915,4617,0.78,5617
79,703.57,5930,4671,0.79,5628
80,701.27,5923,4632,0.78,5627
81,703.64,5943,4640,0.78,5664
82,696.85,5917,4709,0.8,5608
83,709.09,5920,4614,0.78,5617
84,709.79,5908,4609,0.78,5614
85,708.55,5924,4598,0.78,5625
86,712.62,5921,4549,0.77,5618
87,716.31,5904,4596,0.78,5603
88,707.99,5929,4690,0.79,5630
89,715.27,5906,4562,0.77,5610
90,707.5,5904,4637,0.79,5607
91,711.99,5913,4634,0.78,5615
92,703.69,5903,4637,0.79,5607
93,697.79,5899,4690,0.8,5610
94,710.33,5894,4675,0.79,5590
95,695.31,5897,4645,0.79,5591
96,727.04,5916,4446,0.75,5628
97,710.98,5911,4576,0.77,5601
98,713.94,5898,4611,0.78,5611
99,710.94,5894,4607,0.78,5595
100,710.23,5898,4615,0.78,5591
