episode,avg_travel_time,total,complete,ratio,stops
1,964.17,5625,3333,0.59,5377
2,967.16,5627,3346,0.59,5384
3,934.41,5670,3451,0.61,5421
4,837.04,5929,4246,0.72,5672
5,862.66,5857,3996,0.68,5603
6,837.66,5894,3978,0.67,5635
7,844.17,5897,4146,0.7,5628
8,829.86,5904,4136,0.7,5655
9,836.23,5890,4105,0.7,5625
10,765.02,5930,4589,0.77,5670
11,780.64,5933,4588,0.77,5671
12,790.43,5919,4350,0.73,5664
13,742.51,5927,4784,0.81,5653
14,770.98,5940,4594,0.77,5677
15,759.14,5929,4664,0.79,5666
16,739.64,5927,4673,0.79,5655
17,737.69,5926,4742,0.8,5650
18,748.32,5933,4611,0.78,5662
19,724.26,5932,4828,0.81,5664
20,723.62,5919,4674,0.79,5648
21,738.46,5946,4754,0.8,5661
22,754.93,5909,4356,0.74,5638
23,750.05,5937,4397,0.74,5651
24,709.75,5936,4737,0.8,5653
25,727.8,5931,4546,0.77,5661
26,729.96,5938,4608,0.78,5674
27,755.6,5909,4347,0.74,5644
28,737.6,5941,4367,0.74,5666
29,704.35,5934,4721,0.8,5663
30,709.3,5925,4809,0.81,5647
31,729.39,5923,4559,0.77,5647
32,739.4,5925,4598,0.78,5650
33,736.59,5920,4497,0.76,5630
34,753.11,5918,4512,0.76,5649
35,698.77,5935,4791,0.81,5654
36,710.12,5941,4607,0.78,5660
37,718.27,5919,4583,0.77,5635
38,755.81,5911,4283,0.72,5639
39,725.86,5939,4664,0.79,5663
40,707.49,5943,4640,0.78,5648
41,766.9,5878,4160,0.71,5610
42,714.41,5942,4619,0.78,5669
43,717.72,5941,4520,0.76,5675
44,700.59,5930,4745,0.8,5648
45,711.57,5932,4673,0.79,5654
46,708.88,5932,4698,0.79,5650
47,712.75,5929,4798,0.81,5650
48,692.88,5929,4812,0.81,5648
49,701.1,5922,4755,0.8,5619
50,711.99,5925,4818,0.81,5644
51,699.62,5937,4777,0.8,5648
52,728.81,5899,4501,0.76,5618
53,714.23,5940,4634,0.78,5665
54,699.85,5934,4682,0.79,5643
55,705.85,5924,4669,0.79,5625
56,685.7,5937,4876,0.82,5641
57,702.94,5936,4751,0.8,5659
58,717.91,5924,4547,0.77,5640
59,719.65,5917,4602,0.78,5642
60,679.11,5940,4824,0.81,5647
61,683.03,5928,4756,0.8,5643
62,715.32,5931,4640,0.78,5635
63,701.37,5917,4639,0.78,5633
64,712.49,5933,4491,0.76,5644
65,721.6,5940,4668,0.79,5654
66,704.99,5911,4548,0.77,5628
67,699.71,5916,4673,0.79,5630
68,711.55,5918,4546,0.77,5634
69,716.18,5930,4582,0.77,5655
70,728.25,5913,4286,0.72,5626
71,703.63,5918,4588,0.78,5637
72,689.67,5907,4622,0.78,5619
73,689.98,5928,4769,0.8,5645
74,722.52,5918,4334,0.73,5632
75,685.51,5923,4752,0.8,5635
76,709.24,5931,4725,0.8,5648
77,675.63,5929,4838,0.82,5650
78,738.29,5881,4423,0.75,5603
79,675.36,5939,4817,0.81,5645
80,708.99,5925,4687,0.79,5642
81,682.22,5924,4822,0.81,5644
82,676.93,5929,4764,0.8,5646
83,678.64,5927,4721,0.8,5636
84,689.21,5934,4715,0.79,5653
85,693.24,5930,4711,0.79,5653
86,716.67,5895,4454,0.76,5612
87,673.02,5942,4875,0.82,5650
88,682.25,5911,4672,0.79,5622
89,694.84,5932,4801,0.81,5650
90,700.89,5912,4629,0.78,5635
91,708.2,5941,4759,0.8,5654
92,691.35,5929,4696,0.79,5652
93,697.17,5934,4848,0.82,5660
94,710.29,5896,4447,0.75,5612
95,678.53,5926,4763,0.8,5642
96,684.97,5949,4805,0.81,5653
97,699.94,5898,4565,0.77,5611
98,681.83,5931,4707,0.79,5640
99,706.08,5929,4604,0.78,5648
100,704.02,5915,4656,0.79,5635
101,677.13,5929,4736,0.8,5653
102,692.41,5938,4713,0.79,5659
