episode,avg_travel_time,total,complete,ratio,stops
1,984.58,5613,3342,0.6,5344
2,1023.92,5588,3091,0.55,5349
3,929.02,5723,3766,0.66,5454
4,844.26,5844,4102,0.7,5570
5,879.66,5869,3904,0.67,5612
6,827.17,5850,4033,0.69,5561
7,869.67,5866,3864,0.66,5606
8,858.2,5855,3819,0.65,5597
9,863.09,5855,3792,0.65,5597
10,796.62,5880,4383,0.75,5589
11,777.17,5872,4586,0.78,5589
12,785.65,5891,4483,0.76,5596
13,757.99,5905,4635,0.78,5621
14,783.44,5880,4363,0.74,5608
15,800.23,5904,4297,0.73,5629
16,808.09,5888,4076,0.69,5620
17,745.43,5917,4643,0.78,5642
18,784.07,5882,4359,0.74,5608
19,765.07,5908,4587,0.78,5633
20,763.63,5877,4543,0.77,5600
21,771.77,5889,4481,0.76,5598
22,784.72,5854,4289,0.73,5584
23,801.26,5833,4085,0.7,5564
24,748.21,5845,4542,0.78,5560
25,762.76,5894,4477,0.76,5622
26,813.25,5816,3831,0.66,5560
27,758.87,5898,4502,0.76,5623
28,746.13,5900,4554,0.77,5623
29,734.73,5891,4662,0.79,5607
30,757.25,5881,4440,0.75,5613
31,785.76,5811,4284,0.74,5544
32,778.82,5814,4260,0.73,5541
33,810.27,5829,3936,0.68,5566
34,760.03,5880,4402,0.75,5610
35,764.63,5936,4316,0.73,5657
36,763.72,5896,4506,0.76,5616
37,764.64,5842,4268,0.73,5572
38,763.28,5873,4252,0.72,5606
39,767.17,5888,4314,0.73,5622
40,775.55,5901,4125,0.7,5633
41,756.02,5910,4360,0.74,5642
42,757.31,5954,4346,0.73,5681
43,743.52,5922,4414,0.75,5645
44,733.91,5880,4653,0.79,5595
45,737.29,5926,4500,0.76,5649
46,744.16,5913,4307,0.73,5643
47,751.55,5895,4415,0.75,5620
48,732.16,5882,4527,0.77,5606
49,725.65,5942,4526,0.76,5669
50,728.75,5896,4649,0.79,5618
51,714.75,5934,4720,0.8,5656
52,712.01,5941,4766,0.8,5671
53,715.19,5919,4698,0.79,5642
54,732.92,5930,4444,0.75,5648
55,717.05,5918,4695,0.79,5631
56,708.23,5895,4688,0.8,5623
57,724.37,5931,4621,0.78,5652
58,730.75,5895,4558,0.77,5628
59,734.93,5955,4517,0.76,5671
60,729.08,5908,4591,0.78,5631
61,733.0,5903,4512,0.76,5625
62,749.72,5844,4301,0.74,5553
63,718.13,5911,4656,0.79,5623
64,716.57,5894,4676,0.79,5622
65,727.09,5912,4504,0.76,5628
66,722.27,5916,4628,0.78,5629
67,707.08,5917,4716,0.8,5628
68,714.19,5903,4655,0.79,5623
69,742.32,5944,4493,0.76,5667
70,715.51,5915,4625,0.78,5621
71,710.17,5919,4707,0.8,5635
72,722.95,5891,4592,0.78,5588
73,722.24,5910,4649,0.79,5622
