0,1282.4136775058666
1,1411.6801877304727
2,1428.1491786791821
3,1283.6889037881328
4,1295.3040563191419
5,1083.4401609118338
6,890.1485082132082
7,801.081461615823
8,853.2883003687563
9,838.0697284612805
10,498.50653704324503
11,493.203486423064
12,576.2819309420047
13,731.6989607777406
14,400.26449882668453
15,595.17666778411
16,584.1924237344955
17,395.11532014750253
18,539.9513912168958
19,556.4177003017097
20,399.4220583305397
21,383.0774388199799
22,370.5950385517935
23,376.3945692256118
24,372.3922225947033
25,374.3751257123701
26,462.3342272879651
27,493.81528662420385
28,372.45826349312773
29,368.7884679852497
30,369.5957090177674
31,491.7998659068052
32,648.1216895742541
33,371.0878310425746
34,377.3949044585987
35,370.5041904123366
36,436.8166275561515
37,552.0026818638954
38,395.3607106939323
39,426.475025142474
40,368.6151525310091
41,365.1394569225612
42,363.7230975527992
43,366.80187730472676
44,365.10291652698623
45,477.8699296010727
46,365.2856185048609
47,364.4844116661079
48,365.646999664767
49,362.9249078109286
50,401.4763660744217
51,469.74187060006705
52,497.696949379819
53,501.58129399932955
54,371.597385182702
55,440.3516594032853
56,383.01475025142474
57,381.07576265504525
58,373.03486423064027
59,443.5863224941334
60,389.2899765336909
61,386.6429768689239
62,378.3416024136775
63,463.8984244049615
64,376.03553469661415
65,371.687898089172
66,371.0670465973852
67,371.9879316124707
68,510.99698290311767
69,414.71304056319144
70,409.43915521287295
71,387.13409319477034
72,424.5554810593362
73,519.0492792490782
74,373.0221253771371
75,371.0489440160912
76,372.69929601072744
77,367.92323164599395
78,370.39758632249413
79,373.43144485417366
80,369.1193429433456
81,368.13509889373114
82,527.3788132752263
83,368.4475360375461
84,380.6949379818974
85,502.46027489104927
86,374.9306067717063
87,522.5072075092189
88,513.2785786121354
89,616.4991619175327
90,507.1615822996983
91,461.20717398592024
92,425.3218236674489
93,396.01340931947703
94,380.6842105263158
95,372.4153536708012
96,377.04693261816965
97,372.0888367415354
98,375.2437143814951
99,376.81327522628226
