0,1342.0717398592021
1,671.3637277908147
2,722.5588333892055
3,620.3949044585987
4,709.5276567214214
5,855.2748910492793
6,634.954743546765
7,512.7344954743547
8,572.4455246396245
9,582.0429098223265
10,633.2360040227959
11,537.6855514582635
12,655.986255447536
13,463.5859872611465
14,444.5936976198458
15,559.1927589674824
16,527.4461951055983
17,469.1190077103587
18,413.7190747569561
19,367.69125041904124
20,783.2242708682535
21,604.208179684881
22,513.7680187730473
23,393.8990948709353
24,380.46027489104927
25,665.8494803888702
26,389.1002346630909
27,614.2041568890379
28,710.1324170298358
29,597.3426081126382
30,738.0231310760979
31,503.8491451558833
32,466.4639624539055
33,606.1166610794502
34,382.0301709688233
35,380.36775058665773
36,572.8337244384848
37,1074.5722427086826
38,976.0791149849146
39,822.7639959772041
40,695.4763660744218
41,675.3583640630238
42,500.9208850150855
43,473.7579617834395
44,530.5226282266175
45,691.8853503184713
46,800.55615152531
47,505.66543747904797
48,393.74254106604087
49,370.3700972175662
50,367.86322494133424
51,371.900435802883
52,366.153871940999
53,361.0985584981562
54,385.2628226617499
55,423.8176332551123
56,404.92457257794166
57,565.2980221253771
58,359.77338250083807
59,1033.54743546765
60,826.2624874287629
61,917.4988266845457
62,892.7924907810929
63,674.954743546765
64,558.6681193429433
65,508.1820315119008
66,553.9969829031177
67,575.0526315789474
68,448.7184042909822
69,382.73315454240696
70,378.8887026483406
71,376.10392222594703
72,380.9225611800201
73,365.6570566543748
74,362.1330874958096
75,467.83607106939326
76,355.2108615487764
77,359.203486423064
78,349.1049279249078
79,354.17934964800537
80,478.230975527992
81,507.3248407643312
82,347.9416694602749
83,459.31981226952735
84,361.56118002011397
85,349.80522963459606
86,536.2091853838417
87,356.0600067046597
88,397.1099564197117
89,526.8112638283607
90,539.6285618504861
91,527.475025142474
92,347.03586992960106
93,353.221924237345
94,351.8665772712035
95,470.89339591015755
96,353.8176332551123
97,346.5484411666108
98,342.6359369761985
99,355.6265504525645
