0,1661.2094031343781
2,1643.9909969989997
3,1662.7065688562855
4,1621.67189063021
5,1637.9119706568856
6,1572.5431810603534
7,1474.4924974991663
8,1423.0820273424474
9,1445.7289096365455
10,1453.0936978992997
11,1555.2117372457485
12,1544.3654551517172
13,1539.566522174058
14,1565.2687562520841
15,1431.7025675225075
16,1536.074358119373
17,1533.328776258753
18,1442.811603867956
19,1390.1237079026341
20,1173.8836278759586
21,1283.0426808936313
22,1239.7282427475825
23,1202.543514504835
24,1287.86162054018
25,1159.9083027675892
26,1228.570523507836
27,1348.1623874624875
28,1253.6682227409137
29,1176.9306435478493
30,1124.6928976325441
31,1175.4771590530177
32,1178.621873957986
33,1211.8692897632545
34,1330.3677892630876
35,1301.5281760586863
36,1227.2854284761588
37,1234.8052684228076
38,1272.5541847282427
39,1248.7205735245082
40,1303.2824274758252
41,1223.1477159053018
42,1218.9153051017006
43,1221.3777925975326
44,1239.2454151383795
45,1246.8902967655886
46,1159.2697565855285
47,1148.5338446148717
48,1170.436812270757
49,1161.1817272424141
50,1179.023674558186
51,1185.968322774258
52,1171.098699566522
53,1238.565188396132
54,1215.954651550517
55,1238.965655218406
56,1187.7639213071025
57,1348.295765255085
58,1313.976992330777
59,1317.6802267422474
60,1158.8612870956986
61,1174.0970323441147
62,1194.3244414804935
63,1247.5535178392797
64,1195.8916305435146
65,1213.2447482494165
66,1208.0083361120373
67,1247.698899633211
68,1274.1150383461154
70,1156.2217405801935
71,1165.1030343447817
72,1217.1833944648215
73,1177.8909636545516
74,1233.0630210070024
75,1215.3271090363455
76,1240.4974991663887
77,1229.887962654218
78,1177.593531177059
79,1241.5825275091697
80,1215.9363121040346
81,1188.7899299766589
82,1232.6498832944314
83,1339.9793264421473
84,1217.3077692564189
85,1160.5481827275757
86,1143.4168056018673
87,1297.405135045015
88,1287.3494498166056
89,1178.3331110370123
90,1273.4454818272757
91,1287.1490496832278
92,1215.6628876292098
93,1265.2024008002668
94,1366.8452817605869
95,1259.8719573191063
96,1222.9343114371457
97,1225.9639879959987
98,1264.8196065355119
99,1199.9133044348116
