episode,avg_travel_time,total,complete,ratio,stops
1,500.57,5993,4778,0.8,5632
2,451.15,5997,4966,0.83,5625
3,437.43,5997,4997,0.83,5623
4,415.19,5997,5101,0.85,5625
5,406.1,5997,5102,0.85,5606
6,410.5,5997,5079,0.85,5618
7,399.41,5997,5115,0.85,5608
8,400.46,5997,5139,0.86,5595
9,404.54,5997,5135,0.86,5608
10,389.55,5997,5146,0.86,5595
11,385.33,5997,5145,0.86,5602
12,387.05,5997,5157,0.86,5591
13,382.06,5997,5161,0.86,5583
14,378.27,5997,5170,0.86,5601
15,377.6,5997,5161,0.86,5596
16,376.62,5997,5166,0.86,5587
17,376.68,5997,5182,0.86,5599
18,370.86,5997,5208,0.87,5593
19,378.17,5997,5130,0.86,5602
20,373.09,5997,5188,0.87,5597
21,374.62,5997,5165,0.86,5607
22,370.05,5997,5172,0.86,5590
23,370.48,5997,5191,0.87,5600
24,369.26,5997,5199,0.87,5619
25,369.78,5997,5191,0.87,5594
26,370.39,5997,5179,0.86,5600
27,371.36,5997,5197,0.87,5593
28,370.79,5997,5183,0.86,5608
29,362.47,5997,5192,0.87,5602
30,371.04,5997,5150,0.86,5598
31,368.52,5997,5194,0.87,5594
32,378.72,5997,5096,0.85,5604
33,370.33,5997,5169,0.86,5599
34,367.51,5997,5186,0.86,5604
35,367.98,5997,5177,0.86,5595
36,367.75,5997,5206,0.87,5590
37,367.58,5997,5199,0.87,5603
38,361.71,5997,5226,0.87,5592
39,368.22,5997,5162,0.86,5606
40,371.97,5997,5181,0.86,5595
41,364.7,5997,5191,0.87,5596
42,363.92,5997,5197,0.87,5595
43,368.35,5997,5187,0.86,5598
44,371.18,5997,5178,0.86,5606
45,366.59,5997,5187,0.86,5608
46,369.45,5997,5174,0.86,5608
47,372.12,5997,5181,0.86,5604
48,368.56,5997,5183,0.86,5605
49,368.1,5997,5184,0.86,5616
50,366.0,5997,5196,0.87,5609
51,362.05,5997,5205,0.87,5609
52,371.99,5997,5172,0.86,5606
53,368.82,5997,5171,0.86,5599
54,363.65,5997,5213,0.87,5605
55,368.5,5997,5199,0.87,5598
56,365.17,5997,5199,0.87,5605
57,361.36,5997,5219,0.87,5588
58,367.0,5997,5203,0.87,5604
59,364.1,5997,5212,0.87,5602
60,361.71,5997,5204,0.87,5609
61,362.66,5997,5187,0.86,5587
62,361.24,5997,5206,0.87,5601
63,363.27,5997,5184,0.86,5615
64,366.32,5997,5180,0.86,5612
65,366.16,5997,5202,0.87,5599
66,369.98,5997,5193,0.87,5611
67,363.53,5997,5181,0.86,5599
68,369.59,5997,5168,0.86,5615
69,365.78,5997,5209,0.87,5598
70,364.18,5997,5200,0.87,5594
71,359.02,5997,5210,0.87,5595
72,368.25,5997,5198,0.87,5599
73,371.29,5997,5194,0.87,5596
74,371.03,5997,5187,0.86,5612
75,371.19,5997,5173,0.86,5600
76,363.36,5997,5177,0.86,5608
77,367.99,5997,5188,0.87,5599
78,362.89,5997,5201,0.87,5606
79,360.06,5997,5213,0.87,5589
80,366.46,5997,5202,0.87,5609
81,360.83,5997,5213,0.87,5595
82,363.41,5997,5217,0.87,5608
83,365.75,5997,5204,0.87,5593
84,362.55,5997,5208,0.87,5609
85,362.04,5997,5207,0.87,5616
86,362.55,5997,5193,0.87,5603
87,361.93,5997,5208,0.87,5612
88,362.65,5997,5184,0.86,5600
89,357.28,5997,5219,0.87,5602
90,360.48,5997,5222,0.87,5609
91,362.05,5997,5200,0.87,5604
92,359.98,5997,5208,0.87,5596
93,362.07,5997,5205,0.87,5597
94,361.1,5997,5193,0.87,5597
95,363.92,5997,5201,0.87,5614
96,363.68,5997,5199,0.87,5607
97,364.81,5997,5189,0.87,5613
98,361.48,5997,5184,0.86,5607
99,363.77,5997,5189,0.87,5609
100,360.34,5997,5211,0.87,5604
