episode,avg_travel_time,total,complete,ratio,stops
1,596.67,5928,4426,0.75,5606
2,520.3,5985,4782,0.8,5643
3,457.52,5997,5038,0.84,5620
4,437.84,5954,5073,0.85,5571
5,401.63,5997,5230,0.87,5591
6,379.46,5997,5290,0.88,5616
7,370.38,5997,5297,0.88,5600
8,393.47,5984,5189,0.87,5575
9,373.08,5997,5149,0.86,5601
10,370.45,5981,5247,0.88,5584
11,346.04,5997,5353,0.89,5605
12,333.19,5997,5363,0.89,5604
13,325.7,5997,5391,0.9,5585
14,312.99,5997,5435,0.91,5580
15,306.96,5997,5471,0.91,5569
16,305.03,5997,5427,0.9,5590
17,297.12,5997,5468,0.91,5563
18,294.91,5997,5469,0.91,5592
19,291.35,5997,5466,0.91,5559
20,289.25,5997,5486,0.91,5577
21,285.74,5997,5495,0.92,5589
22,284.36,5997,5485,0.91,5571
23,281.91,5997,5493,0.92,5569
24,280.85,5997,5496,0.92,5572
25,279.52,5997,5501,0.92,5564
26,278.59,5997,5511,0.92,5582
27,276.18,5997,5509,0.92,5583
28,277.6,5997,5511,0.92,5592
29,274.96,5997,5522,0.92,5586
30,275.06,5997,5515,0.92,5574
31,274.26,5997,5507,0.92,5599
32,273.17,5997,5513,0.92,5599
33,272.14,5997,5522,0.92,5591
34,271.03,5997,5524,0.92,5586
35,272.16,5997,5512,0.92,5581
36,270.61,5997,5522,0.92,5575
37,270.75,5997,5520,0.92,5591
38,270.1,5997,5515,0.92,5592
39,271.83,5997,5512,0.92,5591
40,268.52,5997,5522,0.92,5592
41,269.95,5997,5514,0.92,5592
42,270.32,5997,5519,0.92,5591
43,268.92,5997,5526,0.92,5593
44,268.88,5997,5518,0.92,5602
45,268.92,5997,5519,0.92,5597
46,268.55,5997,5522,0.92,5605
47,268.63,5997,5522,0.92,5595
48,268.34,5997,5525,0.92,5602
49,267.76,5997,5527,0.92,5583
50,267.89,5997,5527,0.92,5602
51,266.66,5997,5523,0.92,5606
52,266.9,5997,5525,0.92,5598
53,267.24,5997,5526,0.92,5606
54,267.55,5997,5521,0.92,5585
55,266.82,5997,5529,0.92,5609
56,268.07,5997,5519,0.92,5598
57,265.97,5997,5528,0.92,5583
58,266.61,5997,5522,0.92,5584
59,267.1,5997,5522,0.92,5599
60,266.74,5997,5520,0.92,5592
61,266.19,5997,5526,0.92,5598
62,266.31,5997,5529,0.92,5587
63,265.44,5997,5527,0.92,5599
64,266.71,5997,5524,0.92,5605
65,265.38,5997,5524,0.92,5595
66,264.74,5997,5532,0.92,5587
67,265.57,5997,5529,0.92,5597
68,265.14,5997,5526,0.92,5588
69,265.29,5997,5529,0.92,5588
70,265.98,5997,5527,0.92,5599
71,265.13,5997,5520,0.92,5595
72,265.15,5997,5524,0.92,5599
73,265.5,5997,5528,0.92,5601
74,265.64,5997,5529,0.92,5600
75,265.48,5997,5536,0.92,5613
76,264.53,5997,5520,0.92,5604
77,266.31,5997,5536,0.92,5599
78,265.29,5997,5531,0.92,5599
79,264.75,5997,5537,0.92,5591
80,265.2,5997,5523,0.92,5611
81,264.53,5997,5534,0.92,5577
82,265.18,5997,5528,0.92,5598
83,265.38,5997,5526,0.92,5601
84,265.37,5997,5534,0.92,5593
85,264.56,5997,5527,0.92,5610
86,264.27,5997,5520,0.92,5595
87,263.88,5997,5539,0.92,5617
88,264.69,5997,5521,0.92,5583
89,264.99,5997,5531,0.92,5598
90,264.78,5997,5532,0.92,5601
91,263.97,5997,5525,0.92,5590
92,264.25,5997,5527,0.92,5584
93,264.17,5997,5532,0.92,5596
94,264.69,5997,5531,0.92,5578
95,264.74,5997,5526,0.92,5580
96,265.04,5997,5524,0.92,5588
97,264.04,5997,5537,0.92,5580
98,265.16,5997,5521,0.92,5588
99,264.44,5997,5528,0.92,5596
100,265.82,5997,5531,0.92,5584
