episode,avg_travel_time,total,complete,ratio,stops
1,1020.44,5592,3179,0.57,5351
2,955.41,5686,3721,0.65,5435
3,912.3,5779,3915,0.68,5559
4,822.42,5880,4399,0.75,5631
5,828.68,5828,4243,0.73,5550
6,786.88,5943,4700,0.79,5678
7,792.14,5893,4354,0.74,5621
8,832.24,5880,4129,0.7,5630
9,854.89,5898,4018,0.68,5625
10,809.44,5896,4037,0.68,5612
11,744.12,5956,4712,0.79,5685
12,765.39,5990,4575,0.76,5721
13,750.6,5973,4728,0.79,5699
14,714.5,5984,4828,0.81,5702
15,766.98,5955,4541,0.76,5691
16,708.23,5989,5023,0.84,5708
17,705.75,5976,5059,0.85,5685
18,693.7,5947,5047,0.85,5653
19,680.43,5959,5164,0.87,5659
20,732.24,5949,4664,0.78,5665
21,668.71,5953,5132,0.86,5675
22,678.28,5962,5142,0.86,5654
23,667.99,5979,5166,0.86,5699
24,671.01,5941,5069,0.85,5657
25,674.05,5948,5064,0.85,5658
26,659.48,5971,5317,0.89,5703
27,629.21,5990,5440,0.91,5708
28,614.64,5984,5412,0.9,5701
29,640.64,5979,5324,0.89,5690
30,614.52,5986,5469,0.91,5685
31,600.44,5972,5584,0.94,5679
32,600.85,5965,5495,0.92,5676
33,627.74,5955,5284,0.89,5674
34,612.68,5968,5357,0.9,5667
35,591.96,5963,5560,0.93,5682
36,605.04,5979,5391,0.9,5683
37,576.15,5966,5699,0.96,5679
38,574.16,5990,5668,0.95,5690
39,621.82,5990,5141,0.86,5692
40,561.07,5982,5753,0.96,5673
41,555.98,5990,5784,0.97,5687
42,561.61,5990,5757,0.96,5703
43,578.27,5990,5596,0.93,5696
44,582.71,5989,5357,0.89,5690
45,589.01,5953,5563,0.93,5678
46,567.61,5990,5730,0.96,5671
47,595.65,5961,5422,0.91,5681
48,549.43,5990,5751,0.96,5691
49,595.91,5972,5434,0.91,5687
50,559.97,5990,5703,0.95,5682
51,562.09,5990,5773,0.96,5700
52,536.94,5990,5801,0.97,5686
53,549.69,5990,5773,0.96,5707
54,538.77,5990,5807,0.97,5685
55,528.72,5990,5840,0.97,5704
56,544.77,5990,5778,0.96,5694
57,538.97,5990,5801,0.97,5696
58,547.85,5990,5614,0.94,5694
59,551.2,5988,5658,0.94,5691
60,521.39,5990,5844,0.98,5697
61,549.35,5990,5741,0.96,5687
62,513.28,5990,5873,0.98,5701
63,539.07,5990,5813,0.97,5690
64,549.68,5990,5521,0.92,5689
65,512.67,5990,5873,0.98,5683
66,541.22,5990,5467,0.91,5674
67,528.23,5990,5815,0.97,5679
68,522.59,5990,5831,0.97,5697
69,531.37,5990,5820,0.97,5686
70,515.57,5990,5874,0.98,5687
71,525.23,5990,5858,0.98,5677
72,534.07,5990,5835,0.97,5683
73,515.6,5990,5879,0.98,5688
74,503.42,5990,5910,0.99,5694
75,502.19,5990,5918,0.99,5677
76,501.07,5990,5911,0.99,5675
77,496.98,5990,5915,0.99,5668
78,504.49,5990,5896,0.98,5684
79,505.34,5990,5909,0.99,5686
80,503.89,5990,5912,0.99,5678
81,498.71,5990,5891,0.98,5686
82,494.96,5990,5919,0.99,5687
83,492.39,5990,5923,0.99,5676
84,485.86,5990,5932,0.99,5666
85,485.53,5990,5946,0.99,5677
86,482.99,5990,5926,0.99,5658
87,525.0,5990,5735,0.96,5688
88,486.32,5990,5942,0.99,5675
89,488.4,5990,5931,0.99,5694
90,489.58,5990,5901,0.99,5670
91,480.43,5990,5932,0.99,5681
92,520.48,5990,5697,0.95,5667
93,519.17,5990,5605,0.94,5684
94,477.16,5990,5927,0.99,5664
95,501.38,5990,5871,0.98,5658
96,477.65,5990,5929,0.99,5665
97,489.03,5990,5891,0.98,5673
98,484.81,5990,5928,0.99,5668
99,479.68,5990,5906,0.99,5661
100,472.83,5990,5930,0.99,5669
101,481.24,5990,5900,0.98,5673
102,506.12,5985,5863,0.98,5669
103,474.8,5990,5906,0.99,5664
104,491.66,5990,5895,0.98,5677
105,488.19,5990,5917,0.99,5664
106,533.48,5990,5268,0.88,5677
107,471.8,5990,5943,0.99,5660
108,479.54,5990,5908,0.99,5670
109,472.08,5990,5942,0.99,5682
110,477.95,5990,5915,0.99,5666
111,479.59,5990,5905,0.99,5665
112,545.39,5978,5166,0.86,5660
113,473.03,5990,5932,0.99,5676
114,501.83,5990,5811,0.97,5672
115,466.95,5990,5950,0.99,5678
