episode,avg_travel_time,total,complete,ratio,stops
1,995.15,2954,1509,0.51,2600
2,991.27,2954,1526,0.52,2615
3,979.66,2954,1539,0.52,2624
4,974.94,2954,1545,0.52,2613
5,971.84,2954,1538,0.52,2619
6,967.14,2954,1561,0.53,2611
7,966.17,2954,1546,0.52,2608
8,961.24,2954,1553,0.53,2594
9,958.89,2954,1555,0.53,2604
10,958.76,2954,1558,0.53,2600
11,957.29,2954,1563,0.53,2576
12,956.94,2954,1564,0.53,2588
13,956.47,2954,1557,0.53,2589
14,955.56,2954,1562,0.53,2575
15,954.14,2954,1563,0.53,2591
16,952.31,2954,1562,0.53,2590
17,952.23,2954,1563,0.53,2557
18,951.13,2954,1563,0.53,2561
19,950.75,2954,1564,0.53,2579
20,950.23,2954,1567,0.53,2557
21,948.69,2954,1565,0.53,2528
22,950.08,2954,1565,0.53,2570
23,949.16,2954,1563,0.53,2570
24,949.32,2954,1563,0.53,2540
25,948.45,2954,1567,0.53,2532
26,948.29,2954,1568,0.53,2580
27,948.51,2954,1559,0.53,2559
28,947.8,2954,1570,0.53,2545
29,947.66,2954,1565,0.53,2549
30,947.09,2954,1568,0.53,2554
31,947.99,2954,1559,0.53,2540
32,947.71,2954,1561,0.53,2555
33,946.27,2954,1559,0.53,2556
34,947.01,2954,1565,0.53,2536
35,947.55,2954,1563,0.53,2537
36,945.45,2954,1565,0.53,2539
37,945.49,2954,1563,0.53,2553
38,945.43,2954,1562,0.53,2541
39,945.91,2954,1560,0.53,2535
40,945.56,2954,1567,0.53,2526
41,945.03,2954,1563,0.53,2521
42,944.74,2954,1562,0.53,2541
43,946.38,2954,1569,0.53,2547
44,945.84,2954,1555,0.53,2544
45,945.53,2954,1548,0.52,2539
46,946.69,2954,1559,0.53,2534
47,945.41,2954,1551,0.53,2532
48,944.72,2954,1568,0.53,2535
49,944.44,2954,1560,0.53,2519
50,944.1,2954,1560,0.53,2524
51,943.26,2954,1562,0.53,2504
52,943.23,2954,1573,0.53,2513
53,943.58,2954,1568,0.53,2520
54,943.94,2954,1560,0.53,2518
55,943.91,2954,1566,0.53,2520
56,943.28,2954,1563,0.53,2524
57,991.39,2954,1451,0.49,2533
58,943.11,2954,1565,0.53,2536
59,989.47,2954,1450,0.49,2515
60,985.95,2954,1459,0.49,2502
61,943.68,2954,1565,0.53,2526
62,942.95,2954,1569,0.53,2500
63,942.86,2954,1567,0.53,2513
64,943.56,2954,1566,0.53,2517
65,943.2,2954,1567,0.53,2536
66,942.88,2954,1567,0.53,2514
67,942.62,2954,1562,0.53,2496
68,943.12,2954,1561,0.53,2517
69,942.31,2954,1567,0.53,2510
70,1021.11,2942,1419,0.48,2516
71,943.2,2954,1567,0.53,2524
72,942.62,2954,1567,0.53,2523
73,942.3,2954,1566,0.53,2503
74,941.67,2954,1570,0.53,2529
75,942.83,2954,1563,0.53,2509
76,942.26,2954,1571,0.53,2509
77,942.25,2954,1563,0.53,2517
78,941.81,2954,1566,0.53,2517
79,942.32,2954,1568,0.53,2524
80,943.06,2954,1556,0.53,2528
81,942.28,2954,1561,0.53,2530
82,942.09,2954,1567,0.53,2520
83,941.96,2954,1568,0.53,2520
84,941.9,2954,1569,0.53,2525
85,942.02,2954,1569,0.53,2524
86,942.48,2954,1568,0.53,2522
87,941.64,2954,1570,0.53,2504
88,941.34,2954,1572,0.53,2500
89,941.38,2954,1566,0.53,2499
90,941.74,2954,1563,0.53,2504
91,942.18,2954,1569,0.53,2519
92,942.14,2954,1564,0.53,2525
93,941.95,2954,1561,0.53,2518
94,941.65,2954,1566,0.53,2498
95,942.35,2954,1556,0.53,2533
96,941.51,2954,1570,0.53,2534
97,941.84,2954,1559,0.53,2528
98,946.44,2954,1518,0.51,2521
99,1010.19,2954,1399,0.47,2525
100,953.63,2954,1496,0.51,2521
