episode,avg_travel_time,total,complete,ratio,stops
1,1261.09,2305,747,0.32,2233
2,1273.72,2324,703,0.3,2256
3,1226.57,2360,758,0.32,2299
4,1183.97,2372,848,0.36,2302
5,1075.2,2421,986,0.41,2352
6,1040.45,2443,1016,0.42,2374
7,961.62,2477,1130,0.46,2407
8,882.68,2526,1253,0.5,2448
9,752.16,2620,1497,0.57,2529
10,683.79,2682,1598,0.6,2584
11,421.73,2764,2444,0.88,2635
12,350.81,2807,2514,0.9,2674
13,313.79,2824,2585,0.92,2668
14,277.73,2824,2615,0.93,2655
15,260.43,2824,2631,0.93,2652
16,245.23,2824,2631,0.93,2640
17,237.82,2824,2638,0.93,2629
18,226.62,2824,2654,0.94,2623
19,223.09,2824,2657,0.94,2598
20,218.51,2824,2661,0.94,2595
21,211.52,2824,2663,0.94,2592
22,209.28,2824,2670,0.95,2601
23,206.45,2824,2675,0.95,2588
24,204.01,2824,2673,0.95,2577
25,202.56,2824,2674,0.95,2585
26,202.65,2824,2674,0.95,2575
27,199.53,2824,2677,0.95,2559
28,198.63,2824,2675,0.95,2548
29,199.28,2824,2677,0.95,2571
30,198.19,2824,2674,0.95,2537
31,198.86,2824,2678,0.95,2570
32,196.49,2824,2679,0.95,2546
33,197.17,2824,2673,0.95,2556
34,197.96,2824,2677,0.95,2542
35,197.43,2824,2675,0.95,2565
36,196.55,2824,2678,0.95,2549
37,196.2,2824,2677,0.95,2567
38,196.58,2824,2680,0.95,2550
39,195.7,2824,2681,0.95,2544
40,195.65,2824,2681,0.95,2559
41,196.16,2824,2679,0.95,2565
42,195.28,2824,2678,0.95,2549
43,195.33,2824,2675,0.95,2558
44,195.17,2824,2679,0.95,2562
45,196.31,2824,2681,0.95,2556
46,194.9,2824,2680,0.95,2548
47,194.68,2824,2684,0.95,2562
48,194.06,2824,2680,0.95,2537
49,195.61,2824,2676,0.95,2541
50,193.09,2824,2684,0.95,2543
51,194.89,2824,2680,0.95,2561
52,194.33,2824,2681,0.95,2536
53,194.12,2824,2679,0.95,2525
54,194.19,2824,2676,0.95,2548
55,193.43,2824,2677,0.95,2550
56,192.58,2824,2682,0.95,2541
57,194.03,2824,2679,0.95,2549
58,194.47,2824,2680,0.95,2556
59,194.42,2824,2680,0.95,2547
60,194.58,2824,2681,0.95,2548
61,193.88,2824,2678,0.95,2553
62,194.65,2824,2677,0.95,2543
63,193.5,2824,2684,0.95,2540
64,193.93,2824,2682,0.95,2542
65,194.57,2824,2683,0.95,2540
66,194.61,2824,2684,0.95,2528
67,194.67,2824,2681,0.95,2537
68,194.6,2824,2682,0.95,2531
69,194.15,2824,2685,0.95,2557
70,193.74,2824,2676,0.95,2518
71,193.19,2824,2681,0.95,2553
72,194.06,2824,2685,0.95,2540
73,193.25,2824,2681,0.95,2513
74,193.96,2824,2685,0.95,2551
75,194.48,2824,2687,0.95,2537
76,193.92,2824,2686,0.95,2528
77,193.69,2824,2682,0.95,2534
78,194.05,2824,2685,0.95,2537
79,193.0,2824,2684,0.95,2547
80,193.93,2824,2684,0.95,2542
81,193.54,2824,2681,0.95,2553
82,192.54,2824,2682,0.95,2549
83,193.78,2824,2680,0.95,2548
84,193.56,2824,2681,0.95,2535
85,193.71,2824,2683,0.95,2545
86,193.47,2824,2678,0.95,2535
87,194.51,2824,2684,0.95,2544
88,193.41,2824,2677,0.95,2546
89,192.99,2824,2677,0.95,2540
90,193.06,2824,2682,0.95,2533
91,192.9,2824,2687,0.95,2539
92,193.72,2824,2684,0.95,2529
93,192.88,2824,2680,0.95,2539
94,193.09,2824,2684,0.95,2545
95,193.36,2824,2678,0.95,2549
96,192.72,2824,2684,0.95,2542
97,193.25,2824,2683,0.95,2539
98,193.75,2824,2685,0.95,2553
99,192.61,2824,2687,0.95,2529
100,194.29,2824,2681,0.95,2546
