episode,avg_travel_time,total,complete,ratio,stops
1,1013.65,5634,3253,0.58,5389
2,957.92,5697,3627,0.64,5446
3,903.55,5758,3876,0.67,5526
4,880.81,5826,3889,0.67,5585
5,817.36,5885,4606,0.78,5629
6,773.94,5928,4836,0.82,5653
7,837.63,5879,4030,0.69,5622
8,776.06,5965,4710,0.79,5714
9,807.33,5936,4452,0.75,5657
10,781.59,5920,4524,0.76,5653
11,745.35,5972,4913,0.82,5696
12,757.29,5975,4564,0.76,5702
13,802.73,5944,4339,0.73,5661
14,717.54,5969,4921,0.82,5697
15,733.67,5930,4689,0.79,5648
16,795.04,5941,4281,0.72,5663
17,733.73,5946,4597,0.77,5673
18,692.87,5940,5079,0.86,5657
19,684.32,5951,5037,0.85,5665
20,648.99,5943,5371,0.9,5656
21,664.84,5930,5061,0.85,5648
22,679.48,5964,4918,0.82,5661
23,636.73,5971,5356,0.9,5679
24,643.0,5982,5323,0.89,5683
25,671.9,5960,5149,0.86,5675
26,661.48,5979,5095,0.85,5706
27,622.68,5980,5279,0.88,5710
28,629.6,5985,5250,0.88,5685
29,619.25,5990,5430,0.91,5701
30,645.98,5983,5090,0.85,5692
31,609.81,5972,5498,0.92,5696
32,671.75,5962,5021,0.84,5681
33,655.39,5989,5060,0.84,5704
34,625.02,5990,5274,0.88,5694
35,660.63,5990,5126,0.86,5704
36,633.82,5989,5097,0.85,5699
37,619.31,5990,5321,0.89,5700
38,619.72,5990,5404,0.9,5715
39,664.82,5990,4927,0.82,5685
40,594.52,5990,5514,0.92,5686
41,639.36,5989,5031,0.84,5707
42,616.51,5990,5480,0.91,5692
43,684.9,5923,4442,0.75,5634
44,609.0,5990,5362,0.9,5697
45,641.2,5983,4757,0.8,5681
46,599.1,5990,5470,0.91,5701
47,586.93,5990,5526,0.92,5695
48,581.69,5990,5614,0.94,5700
49,663.65,5968,4649,0.78,5676
50,638.97,5987,4695,0.78,5680
51,592.64,5990,5410,0.9,5682
52,575.24,5990,5532,0.92,5692
53,595.49,5990,5156,0.86,5701
54,600.27,5990,5362,0.9,5705
55,586.62,5990,5476,0.91,5705
56,601.87,5990,5242,0.88,5688
57,586.56,5990,5439,0.91,5694
58,550.75,5990,5770,0.96,5676
59,589.59,5990,5463,0.91,5698
60,645.21,5990,4997,0.83,5706
61,652.96,5961,4603,0.77,5681
62,653.29,5985,4600,0.77,5695
63,603.54,5990,5263,0.88,5684
64,578.57,5990,5449,0.91,5681
65,600.25,5990,5342,0.89,5689
66,583.34,5990,5299,0.88,5684
67,545.97,5990,5699,0.95,5687
68,536.63,5990,5779,0.96,5695
69,554.29,5990,5736,0.96,5696
70,624.17,5980,4902,0.82,5683
71,589.09,5985,4961,0.83,5688
72,630.53,5951,4616,0.78,5667
73,583.59,5990,5369,0.9,5691
74,555.22,5990,5619,0.94,5678
75,571.8,5990,5582,0.93,5696
76,547.52,5990,5654,0.94,5680
77,563.99,5990,5561,0.93,5692
78,650.95,5949,4560,0.77,5661
79,557.62,5990,5622,0.94,5698
80,548.57,5990,5612,0.94,5693
81,569.24,5990,5542,0.93,5679
82,572.5,5990,5387,0.9,5690
83,608.51,5990,4819,0.8,5697
84,559.88,5990,5658,0.94,5686
85,601.16,5990,5105,0.85,5692
86,627.75,5976,4671,0.78,5674
87,552.05,5990,5601,0.94,5690
88,614.63,5986,4896,0.82,5685
89,526.43,5990,5810,0.97,5687
90,551.97,5990,5643,0.94,5682
91,556.18,5990,5465,0.91,5678
92,506.92,5990,5804,0.97,5671
93,557.65,5990,5279,0.88,5696
94,505.8,5990,5826,0.97,5694
95,526.61,5990,5761,0.96,5673
96,511.57,5990,5822,0.97,5698
97,500.16,5990,5891,0.98,5682
98,534.37,5990,5722,0.96,5685
99,506.82,5990,5828,0.97,5677
100,519.12,5990,5809,0.97,5683
101,540.85,5990,5729,0.96,5708
102,529.48,5990,5819,0.97,5681
103,503.29,5990,5849,0.98,5669
104,495.04,5990,5894,0.98,5674
105,533.02,5990,5699,0.95,5679
106,496.49,5990,5904,0.99,5676
107,507.49,5990,5843,0.98,5684
108,488.5,5990,5880,0.98,5671
109,482.42,5990,5916,0.99,5674
110,515.85,5990,5804,0.97,5687
111,501.96,5990,5850,0.98,5684
112,503.53,5990,5862,0.98,5684
113,497.81,5990,5867,0.98,5661
114,496.1,5990,5870,0.98,5678
115,482.04,5990,5927,0.99,5657
116,512.39,5990,5770,0.96,5681
117,489.57,5990,5914,0.99,5679
118,487.09,5990,5897,0.98,5677
119,505.62,5990,5787,0.97,5665
120,496.47,5990,5886,0.98,5663
121,502.11,5990,5846,0.98,5688
122,540.52,5990,5676,0.95,5675
123,485.36,5990,5894,0.98,5666
124,507.41,5990,5862,0.98,5684
125,496.64,5990,5848,0.98,5682
126,488.37,5990,5923,0.99,5676
127,491.14,5990,5856,0.98,5678
128,574.5,5990,4962,0.83,5663
129,461.83,5990,5931,0.99,5666
130,522.96,5990,5755,0.96,5687
131,513.62,5990,5789,0.97,5684
132,639.56,5983,4415,0.74,5685
133,563.37,5990,5218,0.87,5684
134,523.14,5990,5752,0.96,5669
135,491.16,5990,5885,0.98,5674
136,531.48,5990,5721,0.96,5684
137,505.36,5990,5714,0.95,5691
138,517.45,5990,5811,0.97,5695
139,505.95,5990,5828,0.97,5656
140,482.62,5990,5843,0.98,5665
141,497.7,5990,5893,0.98,5687
142,524.26,5990,5714,0.95,5672
143,529.4,5990,5756,0.96,5690
144,504.96,5990,5795,0.97,5687
145,595.04,5988,4847,0.81,5693
146,597.11,5990,4801,0.8,5675
147,504.98,5990,5819,0.97,5678
148,579.17,5990,4947,0.83,5668
149,507.32,5990,5783,0.97,5689
150,530.85,5990,5694,0.95,5678
151,489.98,5990,5863,0.98,5669
152,495.43,5990,5873,0.98,5679
153,486.98,5990,5922,0.99,5686
154,512.38,5990,5813,0.97,5675
155,489.94,5990,5911,0.99,5690
156,490.28,5990,5905,0.99,5671
157,506.18,5990,5832,0.97,5690
158,486.68,5990,5928,0.99,5683
159,486.7,5990,5911,0.99,5677
160,479.24,5990,5896,0.98,5683
161,490.14,5990,5902,0.99,5685
162,483.91,5990,5893,0.98,5679
163,523.7,5990,5693,0.95,5693
164,533.85,5990,5629,0.94,5691
165,488.78,5990,5876,0.98,5677
166,483.24,5990,5864,0.98,5674
167,474.62,5990,5919,0.99,5684
168,478.85,5990,5912,0.99,5672
169,506.67,5990,5853,0.98,5673
170,490.26,5990,5846,0.98,5663
171,490.7,5990,5877,0.98,5662
172,514.78,5990,5739,0.96,5688
173,510.84,5990,5795,0.97,5689
174,480.52,5990,5904,0.99,5687
175,490.17,5990,5889,0.98,5674
176,483.72,5990,5864,0.98,5672
177,504.29,5990,5773,0.96,5680
178,479.64,5990,5904,0.99,5675
179,547.94,5990,5204,0.87,5686
180,503.28,5990,5832,0.97,5690
181,473.66,5990,5928,0.99,5674
182,503.48,5990,5848,0.98,5684
183,497.87,5990,5853,0.98,5672
184,469.69,5990,5901,0.99,5673
185,500.77,5990,5662,0.95,5675
186,492.04,5990,5890,0.98,5668
187,499.99,5990,5869,0.98,5684
188,483.51,5990,5897,0.98,5666
189,473.5,5990,5928,0.99,5669
190,479.79,5990,5919,0.99,5677
191,471.24,5990,5930,0.99,5665
192,465.28,5990,5937,0.99,5679
193,476.75,5990,5937,0.99,5666
194,491.05,5990,5893,0.98,5690
195,479.22,5990,5928,0.99,5689
196,491.69,5990,5900,0.98,5682
197,483.86,5990,5911,0.99,5688
198,480.49,5990,5876,0.98,5671
199,464.49,5990,5946,0.99,5661
200,465.88,5990,5945,0.99,5668
