episode,avg_travel_time,total,complete,ratio,stops
1,1032.67,2945,1617,0.55,2732
2,1030.51,2945,1615,0.55,2716
3,1035.55,2945,1617,0.55,2716
4,1042.38,2945,1618,0.55,2722
5,1046.09,2945,1574,0.53,2711
6,1055.22,2945,1535,0.52,2726
7,1051.1,2945,1542,0.52,2711
8,1021.65,2945,1605,0.54,2721
9,1028.17,2945,1618,0.55,2713
10,1019.34,2945,1609,0.55,2711
11,1007.6,2945,1626,0.55,2713
12,1010.51,2945,1618,0.55,2704
13,997.08,2945,1639,0.56,2710
14,1006.85,2945,1623,0.55,2711
15,1000.9,2945,1632,0.55,2709
16,997.99,2945,1638,0.56,2699
17,994.14,2945,1651,0.56,2708
18,991.43,2945,1644,0.56,2699
19,1003.66,2945,1624,0.55,2698
20,1002.16,2945,1610,0.55,2701
21,993.88,2945,1633,0.55,2690
22,1001.96,2945,1615,0.55,2708
23,998.23,2945,1632,0.55,2702
24,997.54,2945,1626,0.55,2711
25,991.64,2945,1637,0.56,2701
26,998.25,2945,1639,0.56,2697
27,994.99,2945,1639,0.56,2694
28,993.06,2945,1634,0.55,2697
29,999.91,2945,1633,0.55,2712
30,997.84,2945,1631,0.55,2696
31,995.56,2945,1639,0.56,2691
32,996.76,2945,1632,0.55,2695
33,1000.37,2945,1625,0.55,2701
34,995.2,2945,1629,0.55,2696
35,988.77,2945,1641,0.56,2689
36,997.45,2945,1626,0.55,2688
37,991.31,2945,1638,0.56,2700
38,996.61,2945,1629,0.55,2693
39,992.67,2945,1637,0.56,2688
40,991.49,2945,1642,0.56,2692
41,995.52,2945,1631,0.55,2687
42,992.67,2945,1633,0.55,2698
43,999.18,2945,1620,0.55,2689
44,993.54,2945,1634,0.55,2690
45,991.44,2945,1637,0.56,2710
46,995.04,2945,1640,0.56,2705
47,992.98,2945,1635,0.56,2685
48,991.71,2945,1629,0.55,2694
49,988.05,2945,1641,0.56,2696
50,991.65,2945,1632,0.55,2683
51,993.21,2945,1636,0.56,2687
52,990.79,2945,1639,0.56,2700
53,997.87,2945,1621,0.55,2696
54,985.22,2945,1637,0.56,2701
55,993.08,2945,1626,0.55,2702
56,999.07,2945,1623,0.55,2694
57,996.12,2945,1626,0.55,2695
58,990.13,2945,1639,0.56,2689
59,999.9,2945,1614,0.55,2699
60,986.47,2945,1638,0.56,2687
61,1000.59,2945,1614,0.55,2697
62,995.65,2945,1629,0.55,2688
63,995.08,2945,1630,0.55,2690
64,995.01,2945,1626,0.55,2686
65,992.94,2945,1632,0.55,2701
66,991.24,2945,1626,0.55,2690
67,993.88,2945,1631,0.55,2689
68,991.98,2945,1637,0.56,2691
69,997.62,2945,1629,0.55,2685
70,984.69,2945,1643,0.56,2682
71,993.63,2945,1624,0.55,2692
72,994.59,2945,1627,0.55,2697
73,993.38,2945,1628,0.55,2691
74,1000.69,2945,1613,0.55,2690
75,992.31,2945,1631,0.55,2686
76,998.46,2945,1625,0.55,2690
77,988.96,2945,1642,0.56,2685
78,998.72,2945,1625,0.55,2690
79,997.05,2945,1627,0.55,2692
80,994.56,2945,1635,0.56,2685
81,1000.29,2945,1607,0.55,2693
82,996.14,2945,1614,0.55,2689
83,988.28,2945,1639,0.56,2692
84,998.1,2945,1623,0.55,2682
85,1001.41,2945,1610,0.55,2694
86,993.44,2945,1623,0.55,2689
87,998.39,2945,1622,0.55,2698
88,989.31,2945,1635,0.56,2683
89,991.01,2945,1632,0.55,2680
90,1000.06,2945,1612,0.55,2687
91,994.31,2945,1624,0.55,2701
92,992.67,2945,1632,0.55,2680
93,1001.93,2945,1612,0.55,2693
94,998.29,2945,1621,0.55,2686
95,999.12,2945,1619,0.55,2683
96,987.07,2945,1631,0.55,2705
97,1002.88,2945,1619,0.55,2687
98,989.16,2945,1645,0.56,2689
99,991.06,2945,1637,0.56,2691
100,990.05,2945,1635,0.56,2682
