episode,avg_travel_time,total,complete,ratio,stops
1,576.19,5917,4508,0.76,5583
2,496.94,5993,4796,0.8,5626
3,450.04,5983,4944,0.83,5601
4,433.63,5993,5004,0.83,5605
5,421.3,5983,4993,0.83,5598
6,412.38,5984,5006,0.84,5591
7,391.28,5994,5084,0.85,5614
8,388.81,5996,5074,0.85,5615
9,382.93,5993,5113,0.85,5607
10,381.56,5992,5122,0.85,5600
11,388.49,5993,5089,0.85,5608
12,376.71,5997,5151,0.86,5603
13,376.98,5997,5151,0.86,5595
14,379.51,5989,5088,0.85,5577
15,375.15,5997,5157,0.86,5590
16,374.34,5990,5122,0.86,5598
17,369.54,5997,5168,0.86,5595
18,372.22,5997,5117,0.85,5605
19,367.44,5997,5194,0.87,5607
20,361.59,5997,5172,0.86,5594
21,363.0,5997,5173,0.86,5589
22,369.21,5992,5146,0.86,5594
23,357.1,5997,5207,0.87,5604
24,357.35,5997,5176,0.86,5599
25,366.63,5994,5155,0.86,5593
26,360.12,5997,5164,0.86,5593
27,366.56,5991,5142,0.86,5592
28,366.21,5996,5148,0.86,5593
29,360.14,5997,5197,0.87,5601
30,363.82,5997,5194,0.87,5599
31,361.5,5997,5190,0.87,5603
32,361.72,5996,5156,0.86,5573
33,363.7,5997,5163,0.86,5582
34,360.58,5996,5162,0.86,5575
35,358.93,5997,5185,0.86,5592
36,364.59,5990,5140,0.86,5585
37,361.83,5997,5168,0.86,5585
38,356.32,5997,5179,0.86,5593
39,365.75,5990,5127,0.86,5572
40,363.73,5997,5132,0.86,5606
41,359.44,5997,5187,0.86,5594
42,366.35,5987,5123,0.86,5587
43,353.37,5997,5216,0.87,5593
44,361.57,5994,5172,0.86,5590
45,364.91,5995,5143,0.86,5595
46,362.42,5997,5163,0.86,5589
47,358.18,5997,5205,0.87,5596
48,359.14,5997,5209,0.87,5594
49,360.71,5997,5162,0.86,5598
50,356.74,5997,5196,0.87,5593
51,361.73,5991,5152,0.86,5598
52,367.79,5985,5128,0.86,5584
53,355.68,5997,5211,0.87,5598
54,361.56,5997,5177,0.86,5594
55,362.21,5997,5143,0.86,5597
56,361.44,5993,5163,0.86,5601
57,362.44,5997,5168,0.86,5606
58,353.45,5997,5196,0.87,5603
59,361.32,5995,5151,0.86,5596
60,364.2,5993,5136,0.86,5593
61,360.23,5992,5161,0.86,5587
62,361.38,5989,5134,0.86,5580
63,363.93,5994,5132,0.86,5611
64,355.77,5997,5185,0.86,5605
65,361.75,5997,5191,0.87,5599
66,362.12,5997,5168,0.86,5605
67,357.52,5996,5155,0.86,5594
68,360.15,5997,5174,0.86,5598
69,351.66,5997,5203,0.87,5597
70,371.08,5975,5085,0.85,5572
71,371.33,5979,5075,0.85,5579
72,368.02,5996,5134,0.86,5597
73,358.07,5997,5171,0.86,5611
74,367.05,5990,5126,0.86,5603
75,364.8,5995,5132,0.86,5603
76,363.29,5997,5184,0.86,5609
77,359.45,5997,5184,0.86,5590
78,358.43,5989,5155,0.86,5593
79,361.02,5997,5172,0.86,5581
80,357.9,5997,5182,0.86,5599
81,360.55,5997,5166,0.86,5611
82,357.97,5997,5192,0.87,5589
83,360.1,5997,5165,0.86,5611
84,355.95,5997,5192,0.87,5598
