0,1516.1719192929797
1,1335.485075871269
2,1257.187260296815
3,949.6683341670836
4,979.1829247957312
5,940.7547106886776
6,1117.824912456228
7,1049.9339669834917
8,824.0071702517926
9,638.1709187927297
10,651.11955977989
11,527.4862431215607
12,529.4623978655994
13,494.15307653826915
14,626.6348174087044
15,462.8520927130232
16,497.5929631482408
17,460.9721527430382
18,452.6953476738369
19,421.216108054027
20,425.4885776221444
21,422.7200266800067
22,503.78689344672335
23,415.71252292813074
24,397.63631815907956
25,402.1192262798066
26,420.6885109221277
27,584.9284642321161
28,445.8836084709021
29,450.88310822077705
30,415.16708354177086
31,409.7877271969318
33,506.0508587627147
34,410.54810738702685
35,389.8967817241954
36,378.0305152576288
37,390.3563448390862
38,388.3641820910455
39,386.59162914790727
40,395.9744872436218
41,397.97331999333
42,386.6058029014507
43,379.72769718192427
44,389.27163581790893
45,418.95247623811906
46,384.15274303818575
47,378.08404202101053
48,383.0765382691346
49,382.78022344505587
50,392.12889778222444
51,478.40920460230114
52,427.7542104385526
53,404.3418375854594
54,375.4282141070535
55,381.210772052693
56,375.65999666499914
57,403.55461063865266
58,396.02351175587796
59,400.272136068034
60,387.91512422878105
61,403.1278972819743
62,378.28747707186926
63,404.3351675837919
64,474.6930131732533
66,374.1105552776388
67,436.5381023845256
68,385.10505252626314
69,420.93279973319994
70,461.6986826746707
71,432.370351842588
72,383.0241787560447
73,378.2818075704519
74,375.3269968317492
75,373.9214607303652
76,373.10488577622147
77,381.46289811572456
78,373.40020010005003
79,379.3375020843755
80,375.34100383525094
81,373.570952142738
82,369.64132066033017
83,380.30682007670504
84,373.16658329164585
85,370.9049524762381
86,378.69151242287813
87,373.927963981991
88,370.8437552109388
89,373.78289144572284
90,382.64682341170584
91,374.41537435384356
92,377.5312656328164
93,374.35901283975323
94,397.7036851759213
95,374.7917291979323
96,378.895947973987
97,389.9518092379523
98,381.8599299649825
99,380.6541604135401
100,382.10588627647155
101,385.4520593630148
102,387.0935467733867
103,373.3078205769551
104,383.0316825079206
105,377.6921794230449
106,369.37168584292147
107,403.0161747540437
108,398.64932466233114
109,386.62948140737035
110,494.9789894947474
111,370.6369851592463
112,397.60146740036686
113,382.4937468734367
114,423.3678505919626
115,384.6675004168751
116,373.93246623311654
117,384.05336001334
118,371.0535267633817
119,442.1444055361014
120,399.42271135567785
121,458.9589794897449
122,387.250792062698
123,377.94964148741036
124,379.2696348174087
125,385.15307653826915
126,476.31382357845587
127,381.7575454393864
128,391.1163915290979
129,380.7927296981824
130,385.3024845756211
131,393.2683008170752
132,370.07003501750876
133,372.25696181424047
134,371.90728697682175
135,382.30798732699685
136,376.04202101050527
137,380.80206770051694
138,400.99483074870767
139,473.36768384192095
140,381.3109888277472
141,376.00850425212604
142,377.4825746206437
143,386.86493246623314
144,378.5406036351509
145,416.06053026513257
146,447.6108054027014
147,414.53626813406703
148,459.19943304985827
149,391.0998832749708
150,377.8047357011839
151,386.5089211272303
152,374.9479739869935
153,386.48240787060195
154,380.47823911955976
155,388.53176588294144
156,387.3231615807904
157,460.8090712022678
158,428.45889611472404
159,371.89211272302816
160,371.0550275137569
161,382.0040020010005
162,376.16591629147905
163,372.602968150742
164,387.9694847423712
165,438.04502251125564
166,444.8771052192763
167,445.879939969985
168,380.68667667166915
170,375.661664165416
171,387.88094047023515
172,379.51875937968987
173,379.1837585459396
174,416.31182257795564
175,375.0715357678839
176,373.9177922294481
177,372.25179256294814
178,381.2337835584459
179,451.74420543605135
180,375.09838252459565
181,393.4492246123061
182,371.5592796398199
183,382.6783391695848
184,382.14123728530933
185,389.282808070702
186,377.2791395697849
187,380.13990328497584
188,381.06970151742536
189,382.2441220610305
190,386.6534934133733
191,381.1012172753043
192,378.5422711355678
193,383.0361847590462
194,375.64048691012175
195,373.146740036685
196,369.2416208104052
197,375.06019676504917
198,376.0872102718026
199,381.1934300483575
