episode,avg_travel_time,total,complete,ratio,stops
1,356.98,2999,2668,0.89,2767
2,340.12,2999,2688,0.9,2786
3,330.9,2999,2703,0.9,2779
4,324.12,2999,2712,0.9,2767
5,317.88,2999,2715,0.91,2775
6,311.9,2999,2729,0.91,2764
7,308.18,2999,2725,0.91,2762
8,303.84,2999,2731,0.91,2761
9,302.33,2999,2727,0.91,2772
10,298.9,2999,2726,0.91,2760
11,299.76,2999,2732,0.91,2771
12,296.62,2999,2734,0.91,2764
13,296.72,2999,2731,0.91,2755
14,293.83,2999,2728,0.91,2768
15,294.27,2999,2735,0.91,2768
16,292.64,2999,2748,0.92,2755
17,292.72,2999,2741,0.91,2757
18,291.41,2999,2733,0.91,2768
19,291.34,2999,2742,0.91,2759
20,291.12,2999,2736,0.91,2753
21,290.55,2999,2740,0.91,2758
22,289.85,2999,2745,0.92,2768
23,288.39,2999,2738,0.91,2759
24,290.08,2999,2744,0.91,2751
25,288.48,2999,2739,0.91,2750
26,289.08,2999,2740,0.91,2764
27,289.43,2999,2731,0.91,2751
28,287.25,2999,2745,0.92,2760
29,289.35,2999,2740,0.91,2751
30,288.92,2999,2740,0.91,2753
31,290.11,2999,2741,0.91,2758
32,289.68,2999,2746,0.92,2756
33,291.57,2999,2744,0.91,2758
34,289.19,2999,2742,0.91,2762
35,287.52,2999,2742,0.91,2758
36,288.35,2999,2734,0.91,2764
37,286.75,2999,2741,0.91,2745
38,289.2,2999,2740,0.91,2765
39,287.58,2999,2737,0.91,2763
40,287.5,2999,2744,0.91,2768
41,287.54,2999,2745,0.92,2765
42,287.17,2999,2742,0.91,2750
43,288.61,2999,2744,0.91,2753
44,288.58,2999,2737,0.91,2756
45,287.67,2999,2741,0.91,2762
46,286.42,2999,2741,0.91,2760
47,288.5,2999,2752,0.92,2759
48,287.12,2999,2737,0.91,2752
49,286.97,2999,2741,0.91,2749
50,288.11,2999,2741,0.91,2770
51,289.29,2999,2744,0.91,2756
52,287.2,2999,2738,0.91,2748
53,287.34,2999,2738,0.91,2747
54,286.56,2999,2736,0.91,2730
55,287.32,2999,2746,0.92,2760
56,287.23,2999,2739,0.91,2737
57,287.9,2999,2745,0.92,2751
58,288.08,2999,2746,0.92,2753
59,288.49,2999,2740,0.91,2745
60,286.5,2999,2750,0.92,2748
61,287.12,2999,2737,0.91,2730
62,286.6,2999,2738,0.91,2755
63,286.87,2999,2737,0.91,2737
64,286.19,2999,2740,0.91,2758
65,286.59,2999,2753,0.92,2756
66,288.0,2999,2738,0.91,2746
67,286.85,2999,2742,0.91,2750
68,287.68,2999,2738,0.91,2741
69,287.01,2999,2743,0.91,2752
70,286.81,2999,2741,0.91,2744
71,286.2,2999,2745,0.92,2750
72,287.16,2999,2744,0.91,2743
73,285.98,2999,2749,0.92,2753
74,285.78,2999,2745,0.92,2748
75,287.27,2999,2744,0.91,2749
76,287.01,2999,2747,0.92,2753
77,287.23,2999,2733,0.91,2746
78,286.62,2999,2756,0.92,2742
79,287.24,2999,2750,0.92,2739
80,286.45,2999,2742,0.91,2751
81,286.92,2999,2743,0.91,2745
82,285.93,2999,2743,0.91,2741
83,285.54,2999,2740,0.91,2753
84,286.87,2999,2743,0.91,2751
85,286.79,2999,2748,0.92,2753
86,285.96,2999,2742,0.91,2747
87,286.49,2999,2744,0.91,2740
88,286.13,2999,2740,0.91,2750
89,286.87,2999,2741,0.91,2748
90,287.92,2999,2736,0.91,2754
91,287.36,2999,2734,0.91,2752
92,286.66,2999,2745,0.92,2752
93,286.52,2999,2744,0.91,2749
94,286.63,2999,2737,0.91,2752
95,286.76,2999,2740,0.91,2756
96,286.1,2999,2743,0.91,2746
97,285.68,2999,2742,0.91,2745
98,286.52,2999,2747,0.92,2745
99,285.86,2999,2749,0.92,2746
100,287.53,2999,2746,0.92,2757
101,286.43,2999,2749,0.92,2759
102,286.56,2999,2748,0.92,2751
103,286.71,2999,2747,0.92,2749
104,284.53,2999,2732,0.91,2736
105,286.07,2999,2747,0.92,2756
106,285.79,2999,2743,0.91,2751
107,286.31,2999,2741,0.91,2752
108,285.77,2999,2747,0.92,2754
109,285.38,2999,2748,0.92,2759
110,285.51,2999,2744,0.91,2748
111,286.75,2999,2743,0.91,2763
112,285.65,2999,2736,0.91,2753
113,285.7,2999,2743,0.91,2765
114,286.48,2999,2740,0.91,2742
115,285.95,2999,2743,0.91,2752
116,286.56,2999,2740,0.91,2753
117,286.03,2999,2742,0.91,2756
118,285.47,2999,2742,0.91,2744
119,287.22,2999,2739,0.91,2742
120,286.49,2999,2747,0.92,2737
121,286.67,2999,2745,0.92,2744
122,286.88,2999,2736,0.91,2760
123,286.78,2999,2746,0.92,2745
124,286.58,2999,2742,0.91,2758
125,285.9,2999,2742,0.91,2740
126,286.74,2999,2738,0.91,2750
127,287.57,2999,2750,0.92,2747
128,285.5,2999,2749,0.92,2752
129,285.36,2999,2741,0.91,2745
130,285.47,2999,2743,0.91,2746
131,285.86,2999,2739,0.91,2756
132,285.65,2999,2746,0.92,2740
133,285.3,2999,2746,0.92,2753
134,287.01,2999,2745,0.92,2754
135,286.68,2999,2748,0.92,2756
136,286.34,2999,2747,0.92,2750
137,286.27,2999,2738,0.91,2749
138,286.37,2999,2751,0.92,2748
139,287.75,2999,2737,0.91,2735
140,286.18,2999,2746,0.92,2739
141,285.87,2999,2740,0.91,2752
142,287.21,2999,2735,0.91,2756
143,286.79,2999,2741,0.91,2741
144,286.52,2999,2742,0.91,2757
145,286.13,2999,2745,0.92,2749
146,286.43,2999,2743,0.91,2749
147,285.66,2999,2748,0.92,2749
148,286.21,2999,2739,0.91,2743
149,286.81,2999,2746,0.92,2750
150,287.05,2999,2742,0.91,2752
151,285.82,2999,2741,0.91,2750
152,286.0,2999,2749,0.92,2746
153,287.42,2999,2739,0.91,2737
154,286.12,2999,2744,0.91,2743
155,286.38,2999,2748,0.92,2754
156,287.12,2999,2742,0.91,2737
157,285.12,2999,2747,0.92,2750
158,285.75,2999,2745,0.92,2739
159,285.64,2999,2745,0.92,2748
160,284.26,2999,2735,0.91,2754
161,285.48,2999,2743,0.91,2754
162,286.25,2999,2746,0.92,2736
163,285.2,2999,2746,0.92,2736
164,287.47,2999,2738,0.91,2751
165,287.29,2999,2744,0.91,2744
166,286.41,2999,2736,0.91,2747
167,286.93,2999,2742,0.91,2746
168,285.15,2999,2748,0.92,2734
169,287.29,2999,2742,0.91,2749
170,287.31,2999,2741,0.91,2735
171,287.05,2999,2742,0.91,2743
172,286.2,2999,2748,0.92,2757
173,286.84,2999,2737,0.91,2751
174,286.52,2999,2744,0.91,2746
175,286.83,2999,2745,0.92,2749
176,285.84,2999,2749,0.92,2745
177,286.15,2999,2735,0.91,2736
178,285.66,2999,2753,0.92,2743
179,285.92,2999,2751,0.92,2742
180,286.96,2999,2748,0.92,2752
181,286.58,2999,2750,0.92,2755
182,288.53,2999,2743,0.91,2754
183,285.47,2999,2744,0.91,2744
184,286.23,2999,2740,0.91,2743
185,285.07,2999,2732,0.91,2747
186,285.22,2999,2747,0.92,2743
187,285.56,2999,2738,0.91,2748
188,284.86,2999,2743,0.91,2741
189,286.79,2999,2746,0.92,2746
190,285.26,2999,2744,0.91,2723
191,285.97,2999,2741,0.91,2737
192,286.67,2999,2745,0.92,2753
193,284.94,2999,2746,0.92,2748
194,286.07,2999,2740,0.91,2741
195,284.81,2999,2738,0.91,2741
196,285.72,2999,2748,0.92,2738
197,286.37,2999,2748,0.92,2743
198,286.64,2999,2747,0.92,2756
199,286.56,2999,2745,0.92,2743
200,285.45,2999,2750,0.92,2749
