episode,avg_travel_time,total,complete,ratio,stops
1,625.16,5921,4248,0.72,5579
2,508.47,5997,4868,0.81,5632
3,460.52,5996,5048,0.84,5641
4,411.84,5997,5156,0.86,5624
5,384.04,5997,5293,0.88,5626
6,374.01,5997,5300,0.88,5611
7,351.49,5997,5353,0.89,5615
8,348.22,5997,5368,0.9,5592
9,332.35,5997,5394,0.9,5604
10,327.82,5997,5387,0.9,5600
11,316.21,5997,5436,0.91,5584
12,308.01,5997,5444,0.91,5585
13,307.92,5997,5439,0.91,5611
14,299.64,5997,5462,0.91,5588
15,301.4,5997,5450,0.91,5599
16,296.52,5997,5463,0.91,5590
17,295.03,5997,5460,0.91,5601
18,289.54,5997,5482,0.91,5593
19,290.42,5997,5504,0.92,5586
20,285.34,5997,5488,0.92,5571
21,286.46,5997,5501,0.92,5582
22,284.36,5997,5493,0.92,5588
23,283.96,5997,5511,0.92,5592
24,282.4,5997,5505,0.92,5598
25,281.49,5997,5500,0.92,5608
26,281.1,5997,5510,0.92,5597
27,278.54,5997,5507,0.92,5582
28,277.86,5997,5500,0.92,5579
29,278.7,5997,5497,0.92,5592
30,276.53,5997,5505,0.92,5589
31,276.67,5997,5503,0.92,5591
32,274.98,5997,5511,0.92,5592
33,275.04,5997,5511,0.92,5580
34,275.35,5997,5495,0.92,5578
35,273.4,5997,5515,0.92,5577
36,273.89,5997,5511,0.92,5581
37,273.14,5997,5509,0.92,5574
38,272.72,5997,5501,0.92,5591
39,272.93,5997,5525,0.92,5588
40,271.75,5997,5512,0.92,5594
41,272.22,5997,5528,0.92,5596
42,270.26,5997,5525,0.92,5568
43,271.4,5997,5519,0.92,5584
44,270.12,5997,5517,0.92,5581
45,270.06,5997,5525,0.92,5593
46,270.52,5997,5533,0.92,5588
47,269.25,5997,5522,0.92,5581
48,269.95,5997,5529,0.92,5583
49,270.13,5997,5528,0.92,5569
50,269.59,5997,5521,0.92,5602
51,269.35,5997,5517,0.92,5600
52,269.66,5997,5529,0.92,5592
53,270.35,5997,5528,0.92,5590
54,271.44,5997,5525,0.92,5612
55,270.07,5997,5523,0.92,5598
56,268.93,5997,5528,0.92,5580
57,268.45,5997,5520,0.92,5590
58,269.31,5997,5535,0.92,5569
59,268.63,5997,5524,0.92,5582
60,267.57,5997,5529,0.92,5591
61,268.56,5997,5522,0.92,5591
62,269.33,5997,5510,0.92,5588
63,267.64,5997,5524,0.92,5580
64,268.88,5997,5528,0.92,5588
65,268.07,5997,5525,0.92,5582
66,266.95,5997,5533,0.92,5604
67,268.3,5997,5513,0.92,5583
68,268.16,5997,5521,0.92,5610
69,267.86,5997,5517,0.92,5590
70,267.08,5997,5533,0.92,5592
71,267.75,5997,5515,0.92,5613
72,267.31,5997,5521,0.92,5603
