episode,avg_travel_time,total,complete,ratio,stops
1,669.59,2871,2313,0.81,2258
2,606.22,2983,2435,0.82,2369
3,580.85,2983,2491,0.84,2357
4,519.47,2983,2580,0.86,2345
5,493.01,2983,2607,0.87,2361
6,472.3,2983,2658,0.89,2339
7,464.38,2983,2598,0.87,2321
8,403.17,2983,2699,0.9,2334
9,407.9,2983,2685,0.9,2309
10,396.93,2983,2705,0.91,2313
11,426.55,2983,2605,0.87,2281
12,428.2,2983,2579,0.86,2283
13,422.97,2983,2596,0.87,2297
14,411.57,2983,2616,0.88,2280
15,413.15,2983,2626,0.88,2283
16,405.64,2983,2633,0.88,2265
17,401.15,2983,2629,0.88,2268
18,402.79,2983,2623,0.88,2274
19,397.62,2983,2631,0.88,2250
20,395.86,2983,2646,0.89,2268
21,391.74,2983,2647,0.89,2278
22,399.31,2983,2623,0.88,2267
23,391.87,2983,2640,0.89,2262
24,391.44,2983,2638,0.88,2263
25,387.9,2983,2635,0.88,2231
26,388.46,2983,2641,0.89,2251
27,390.43,2983,2651,0.89,2257
28,385.43,2983,2651,0.89,2276
29,389.19,2983,2647,0.89,2245
30,386.12,2983,2649,0.89,2247
31,385.86,2983,2649,0.89,2251
32,384.56,2983,2652,0.89,2260
33,388.32,2983,2654,0.89,2241
34,426.85,2983,2564,0.86,2242
35,396.53,2983,2621,0.88,2233
36,412.56,2983,2585,0.87,2235
37,420.49,2983,2568,0.86,2229
38,415.75,2983,2576,0.86,2234
39,422.54,2983,2560,0.86,2242
40,425.95,2983,2562,0.86,2225
41,435.07,2983,2549,0.85,2217
42,419.51,2983,2577,0.86,2242
43,429.52,2983,2555,0.86,2227
44,428.49,2983,2554,0.86,2251
45,431.16,2983,2559,0.86,2240
46,432.25,2983,2561,0.86,2251
47,414.74,2983,2589,0.87,2254
48,433.19,2983,2557,0.86,2232
49,434.12,2983,2563,0.86,2239
50,425.69,2983,2557,0.86,2231
51,422.8,2983,2561,0.86,2252
52,388.51,2983,2653,0.89,2260
53,402.5,2983,2612,0.88,2238
54,416.51,2983,2582,0.87,2251
55,362.46,2983,2717,0.91,2252
56,401.13,2983,2595,0.87,2233
57,367.7,2983,2706,0.91,2250
58,386.28,2983,2643,0.89,2258
59,372.97,2983,2675,0.9,2240
60,367.46,2983,2703,0.91,2212
61,397.42,2983,2603,0.87,2218
62,364.19,2983,2695,0.9,2231
63,370.29,2983,2682,0.9,2225
64,358.67,2983,2718,0.91,2228
65,354.86,2983,2716,0.91,2249
66,350.33,2983,2717,0.91,2214
67,442.81,2955,2523,0.85,2222
68,349.37,2983,2715,0.91,2219
69,378.78,2983,2648,0.89,2243
70,435.89,2958,2522,0.85,2207
71,449.93,2943,2509,0.85,2173
72,479.8,2886,2448,0.85,2137
73,506.55,2844,2404,0.85,2093
74,433.3,2960,2541,0.86,2225
75,421.49,2971,2542,0.86,2233
76,430.69,2983,2583,0.87,2260
77,453.74,2951,2517,0.85,2205
78,468.66,2947,2511,0.85,2214
79,423.11,2983,2592,0.87,2254
80,427.33,2983,2585,0.87,2227
81,372.71,2983,2695,0.9,2238
82,354.17,2983,2726,0.91,2266
83,358.41,2983,2721,0.91,2226
84,350.71,2983,2729,0.91,2262
85,407.25,2983,2533,0.85,2295
86,351.55,2983,2728,0.91,2265
87,347.63,2983,2726,0.91,2255
88,347.66,2983,2727,0.91,2247
89,347.3,2983,2725,0.91,2241
90,347.48,2983,2726,0.91,2252
91,347.84,2983,2728,0.91,2255
92,344.99,2983,2727,0.91,2262
93,343.61,2983,2724,0.91,2261
94,344.82,2983,2727,0.91,2233
95,342.05,2983,2722,0.91,2234
96,344.79,2983,2730,0.92,2238
97,342.35,2983,2722,0.91,2239
98,340.1,2983,2730,0.92,2249
99,340.73,2983,2728,0.91,2247
100,341.32,2983,2733,0.92,2236
