episode,avg_travel_time,total,complete,ratio,stops
1,561.6,2959,2493,0.84,2335
2,466.41,2983,2658,0.89,2335
3,419.37,2983,2691,0.9,2331
4,377.28,2983,2710,0.91,2282
5,377.35,2983,2717,0.91,2279
6,353.27,2983,2723,0.91,2228
7,346.69,2983,2725,0.91,2233
8,347.59,2983,2727,0.91,2216
9,341.69,2983,2719,0.91,2232
10,340.52,2983,2725,0.91,2219
11,336.25,2983,2728,0.91,2223
12,335.72,2983,2730,0.92,2231
13,332.3,2983,2728,0.91,2230
14,333.37,2983,2730,0.92,2213
15,329.1,2983,2736,0.92,2196
16,326.11,2983,2739,0.92,2192
17,327.31,2983,2741,0.92,2190
18,326.19,2983,2739,0.92,2212
19,325.41,2983,2738,0.92,2197
20,324.45,2983,2738,0.92,2211
21,323.89,2983,2736,0.92,2187
22,323.08,2983,2734,0.92,2175
23,323.45,2983,2745,0.92,2184
24,321.93,2983,2744,0.92,2171
25,322.5,2983,2743,0.92,2178
26,321.21,2983,2742,0.92,2183
27,320.89,2983,2741,0.92,2162
28,320.97,2983,2742,0.92,2184
29,320.33,2983,2741,0.92,2192
30,320.72,2983,2746,0.92,2162
31,321.28,2983,2742,0.92,2177
32,320.05,2983,2744,0.92,2185
33,320.81,2983,2740,0.92,2175
34,321.04,2983,2742,0.92,2195
35,319.5,2983,2745,0.92,2187
36,319.54,2983,2745,0.92,2158
37,318.76,2983,2745,0.92,2184
38,319.87,2983,2744,0.92,2196
39,320.0,2983,2743,0.92,2193
40,319.38,2983,2744,0.92,2166
41,319.72,2983,2744,0.92,2171
42,319.3,2983,2744,0.92,2190
43,320.01,2983,2744,0.92,2182
44,319.57,2983,2744,0.92,2191
45,319.65,2983,2748,0.92,2206
46,319.27,2983,2743,0.92,2168
47,318.81,2983,2743,0.92,2162
48,319.32,2983,2743,0.92,2181
49,318.5,2983,2748,0.92,2180
50,319.34,2983,2743,0.92,2189
51,320.14,2983,2744,0.92,2191
52,319.28,2983,2745,0.92,2177
53,319.2,2983,2749,0.92,2166
54,319.01,2983,2744,0.92,2196
55,318.65,2983,2744,0.92,2193
56,319.09,2983,2743,0.92,2187
57,318.61,2983,2743,0.92,2196
58,319.4,2983,2746,0.92,2178
59,319.02,2983,2746,0.92,2180
60,319.23,2983,2747,0.92,2183
61,318.57,2983,2747,0.92,2176
62,318.13,2983,2746,0.92,2174
63,318.73,2983,2744,0.92,2195
64,319.19,2983,2746,0.92,2180
65,318.22,2983,2747,0.92,2175
66,318.26,2983,2744,0.92,2174
67,318.77,2983,2742,0.92,2178
68,317.54,2983,2748,0.92,2165
69,318.84,2983,2745,0.92,2180
70,318.63,2983,2747,0.92,2199
71,318.49,2983,2748,0.92,2178
72,318.63,2983,2744,0.92,2160
73,318.23,2983,2746,0.92,2167
74,318.37,2983,2744,0.92,2168
75,318.27,2983,2745,0.92,2159
76,318.84,2983,2746,0.92,2180
77,318.76,2983,2744,0.92,2187
78,318.35,2983,2744,0.92,2167
79,317.95,2983,2743,0.92,2182
80,318.49,2983,2745,0.92,2191
81,318.16,2983,2749,0.92,2175
82,318.35,2983,2745,0.92,2184
83,319.2,2983,2746,0.92,2190
84,318.64,2983,2743,0.92,2189
85,318.84,2983,2746,0.92,2178
86,318.7,2983,2745,0.92,2165
87,317.87,2983,2745,0.92,2170
88,318.96,2983,2744,0.92,2172
89,318.11,2983,2742,0.92,2154
90,318.18,2983,2743,0.92,2185
91,318.36,2983,2745,0.92,2183
92,318.32,2983,2744,0.92,2180
93,318.35,2983,2745,0.92,2184
94,318.62,2983,2746,0.92,2180
95,318.45,2983,2745,0.92,2196
96,317.89,2983,2743,0.92,2187
97,318.35,2983,2747,0.92,2178
98,317.88,2983,2745,0.92,2182
99,318.18,2983,2743,0.92,2182
100,318.29,2983,2745,0.92,2184
