episode,avg_travel_time,total,complete,ratio,stops
1,584.77,5910,4448,0.75,5590
2,530.31,5972,4619,0.77,5616
3,465.42,5990,4869,0.81,5619
4,450.56,5997,4964,0.83,5620
5,435.7,5988,4892,0.82,5615
6,417.24,5988,5026,0.84,5589
7,400.04,5990,5091,0.85,5597
8,395.28,5997,5075,0.85,5621
9,389.77,5992,5074,0.85,5609
10,385.87,5992,5136,0.86,5606
11,387.79,5993,5102,0.85,5616
12,391.03,5977,5068,0.85,5579
13,373.74,5996,5134,0.86,5606
14,378.39,5989,5116,0.85,5591
15,385.54,5979,5068,0.85,5574
16,378.72,5992,5108,0.85,5604
17,377.9,5997,5149,0.86,5604
18,368.02,5997,5153,0.86,5596
19,370.7,5997,5163,0.86,5600
20,371.15,5992,5124,0.86,5595
21,371.65,5989,5136,0.86,5592
22,374.55,5997,5148,0.86,5588
23,373.38,5997,5132,0.86,5591
24,369.44,5997,5177,0.86,5587
25,370.3,5992,5133,0.86,5596
26,373.43,5997,5153,0.86,5588
27,370.44,5993,5136,0.86,5594
28,368.58,5996,5114,0.85,5592
29,370.03,5992,5136,0.86,5593
30,365.48,5992,5137,0.86,5584
31,369.09,5997,5158,0.86,5610
32,364.98,5990,5144,0.86,5584
33,369.81,5997,5156,0.86,5613
34,376.75,5979,5105,0.85,5580
35,367.95,5997,5169,0.86,5605
36,381.02,5977,5077,0.85,5573
37,368.26,5991,5150,0.86,5593
38,373.11,5992,5112,0.85,5593
39,368.97,5997,5150,0.86,5597
40,364.19,5997,5163,0.86,5590
41,366.78,5993,5156,0.86,5595
42,363.12,5997,5158,0.86,5593
43,369.93,5995,5127,0.86,5589
44,370.39,5978,5124,0.86,5579
45,367.96,5989,5121,0.86,5582
46,363.41,5997,5178,0.86,5596
47,364.95,5997,5137,0.86,5591
48,362.98,5997,5169,0.86,5605
49,364.97,5996,5147,0.86,5595
50,372.93,5987,5113,0.85,5590
51,366.6,5997,5153,0.86,5592
52,365.27,5997,5161,0.86,5598
53,369.86,5992,5133,0.86,5597
