episode,avg_travel_time,total,complete,ratio,stops
1,367.8,2999,2672,0.89,2782
2,354.72,2999,2665,0.89,2771
3,340.05,2999,2704,0.9,2770
4,335.03,2999,2708,0.9,2779
5,328.76,2999,2707,0.9,2771
6,322.8,2999,2708,0.9,2772
7,318.73,2999,2718,0.91,2770
8,317.08,2999,2731,0.91,2775
9,313.34,2999,2727,0.91,2766
10,308.81,2999,2731,0.91,2775
11,306.9,2999,2717,0.91,2767
12,305.56,2999,2729,0.91,2768
13,304.35,2999,2730,0.91,2764
14,302.15,2999,2726,0.91,2760
15,303.45,2999,2723,0.91,2766
16,300.05,2999,2741,0.91,2762
17,300.18,2999,2742,0.91,2768
18,297.75,2999,2736,0.91,2760
19,299.64,2999,2733,0.91,2755
20,298.19,2999,2739,0.91,2766
21,299.41,2999,2744,0.91,2765
22,298.8,2999,2736,0.91,2772
23,298.01,2999,2734,0.91,2767
24,297.13,2999,2735,0.91,2759
25,296.92,2999,2741,0.91,2758
26,296.51,2999,2738,0.91,2768
27,295.07,2999,2740,0.91,2768
28,296.5,2999,2739,0.91,2764
29,295.97,2999,2738,0.91,2765
30,295.48,2999,2735,0.91,2764
31,295.81,2999,2733,0.91,2783
32,295.58,2999,2738,0.91,2765
33,293.67,2999,2744,0.91,2762
34,295.67,2999,2737,0.91,2767
35,294.83,2999,2737,0.91,2761
36,296.14,2999,2749,0.92,2761
37,294.97,2999,2730,0.91,2759
38,293.89,2999,2736,0.91,2758
39,294.59,2999,2741,0.91,2765
40,294.21,2999,2749,0.92,2750
41,293.55,2999,2741,0.91,2761
42,292.87,2999,2745,0.92,2753
43,294.15,2999,2739,0.91,2771
44,294.06,2999,2745,0.92,2763
45,294.31,2999,2734,0.91,2750
46,294.41,2999,2735,0.91,2765
47,293.92,2999,2735,0.91,2759
48,292.99,2999,2737,0.91,2758
49,293.59,2999,2740,0.91,2754
50,294.13,2999,2736,0.91,2773
51,295.44,2999,2732,0.91,2777
52,292.51,2999,2740,0.91,2765
53,292.86,2999,2740,0.91,2759
54,292.39,2999,2742,0.91,2773
55,293.98,2999,2730,0.91,2755
