episode,avg_travel_time,total,complete,ratio,stops
1,819.39,5560,3570,0.64,4379
2,770.43,5638,3744,0.66,4432
3,737.69,5672,3968,0.7,4475
4,744.15,5596,3932,0.7,4377
5,853.39,5546,3489,0.63,4373
6,790.64,5576,3736,0.67,4366
7,715.73,5650,3910,0.69,4454
8,737.16,5624,4016,0.71,4429
9,703.28,5715,4077,0.71,4551
10,658.76,5754,4244,0.74,4545
11,698.48,5675,4118,0.73,4486
12,710.04,5701,3969,0.7,4502
13,721.51,5595,3956,0.71,4396
14,688.51,5663,4102,0.72,4487
15,690.63,5702,4198,0.74,4520
16,739.1,5701,3985,0.7,4528
17,593.42,5877,4588,0.78,4686
18,683.31,5829,4179,0.72,4660
19,623.58,5928,4381,0.74,4760
20,631.92,5966,4387,0.74,4810
21,643.66,5924,4238,0.72,4739
22,605.05,5997,4555,0.76,4792
23,615.18,5977,4501,0.75,4798
24,692.94,5981,4116,0.69,4794
25,624.55,5984,4275,0.71,4790
26,568.55,6049,4776,0.79,4813
27,694.88,6055,4268,0.7,4842
28,587.46,6002,4606,0.77,4781
29,620.51,6040,4527,0.75,4792
30,591.06,6165,4553,0.74,4928
31,555.64,6135,4739,0.77,4913
32,587.04,6136,4637,0.76,4910
33,540.19,6203,4928,0.79,4969
34,527.47,6139,4927,0.8,4866
35,506.33,6110,5056,0.83,4839
36,521.65,6091,5010,0.82,4842
37,526.8,6114,4996,0.82,4867
38,512.12,6129,5076,0.83,4863
39,500.14,6132,4998,0.82,4903
40,515.08,6140,4972,0.81,4935
41,499.87,6136,5076,0.83,4861
42,460.69,6188,5266,0.85,4935
43,485.9,6179,5097,0.82,4952
44,449.02,6187,5250,0.85,4924
45,472.85,6103,4982,0.82,4838
46,452.97,6170,5294,0.86,4922
47,436.75,6233,5363,0.86,4956
48,467.27,6116,5011,0.82,4847
49,454.58,6148,5179,0.84,4897
50,454.84,6157,5210,0.85,4891
51,475.15,6137,5153,0.84,4852
52,463.83,6177,5197,0.84,4896
53,449.26,6238,5279,0.85,4948
54,443.57,6233,5325,0.85,4977
55,425.89,6242,5376,0.86,4978
56,413.17,6268,5426,0.87,4992
57,419.63,6247,5421,0.87,4971
58,407.17,6287,5462,0.87,5010
59,401.0,6238,5489,0.88,4965
60,401.77,6295,5469,0.87,5016
61,405.98,6251,5478,0.88,4972
62,392.34,6270,5504,0.88,5020
63,390.59,6295,5544,0.88,5035
64,392.89,6291,5491,0.87,5010
65,390.51,6273,5495,0.88,4987
66,384.98,6295,5510,0.88,5008
67,386.55,6246,5518,0.88,4986
68,379.84,6295,5547,0.88,5021
69,378.95,6295,5544,0.88,5013
70,376.33,6295,5546,0.88,5003
71,381.07,6268,5526,0.88,4993
72,373.35,6295,5552,0.88,4998
73,371.43,6295,5557,0.88,5015
74,367.84,6295,5570,0.88,5001
75,360.5,6295,5578,0.89,4998
76,365.11,6295,5547,0.88,5027
77,362.23,6295,5595,0.89,5019
78,365.93,6295,5566,0.88,5005
79,355.15,6295,5607,0.89,5010
80,358.32,6295,5600,0.89,5043
81,359.49,6294,5564,0.88,4991
82,356.97,6271,5545,0.88,4968
83,352.63,6295,5607,0.89,5012
84,348.53,6295,5617,0.89,5022
85,354.07,6295,5605,0.89,5011
86,348.73,6295,5629,0.89,5021
87,347.28,6295,5622,0.89,5031
88,347.56,6295,5649,0.9,5031
89,346.24,6295,5635,0.9,5025
90,343.32,6295,5633,0.89,5017
91,346.04,6295,5624,0.89,5003
92,345.6,6295,5636,0.9,4991
93,343.58,6295,5623,0.89,4989
94,342.16,6295,5627,0.89,4989
95,342.41,6295,5629,0.89,4990
96,343.35,6295,5621,0.89,5022
97,341.9,6295,5642,0.9,5011
98,343.51,6295,5608,0.89,5009
99,342.4,6295,5623,0.89,4995
100,340.38,6295,5637,0.9,5009
