0,733.6803470136804,
1,713.7627627627628,
2,705.007007007007,
3,744.4908241574908,
4,718.9205872539206,
5,664.9612946279613,
6,661.0767434100767,
7,964.678011344678,
8,1122.4187520854186,
9,1111.0013346680014,
10,1558.6903570236905,
11,1415.8778778778778,
12,1142.466800133467,
13,1069.746079412746,
14,865.1094427761094,
15,884.4991658324992,
16,718.1614948281615,
17,709.9386052719386,
18,732.2138805472139,
19,710.9356022689356,
20,649.3747080413747,
21,633.5965965965966,
22,576.8101434768101,
23,636.8471805138472,
24,617.6866866866867,
25,615.9903236569903,
26,586.9542876209542,
27,604.9933266599933,
28,586.01001001001,
29,572.7073740407074,
30,545.1014347681014,
31,551.1534868201535,
32,522.0917584250917,
33,504.3583583583584,
34,502.4571237904571,
35,475.81014347681014,
36,484.7323990657324,
37,459.35869202535866,
38,469.9726393059726,
39,450.8742075408742,
40,443.32632632632635,
41,451.62529195862527,
42,443.5518852185519,
43,487.60927594260926,
44,536.5001668335002,
45,617.2392392392393,
46,674.3823823823824,
47,570.958958958959,
48,529.9512846179513,
49,517.5085085085085,
50,479.0667334000667,
51,514.1488154821488,
52,499.31598264931597,
53,490.4407741074408,
54,452.8144811478145,
55,440.9773106439773,
56,431.2625959292626,
57,434.8658658658659,
58,424.651985318652,
59,418.74674674674674,
60,421.1101101101101,
61,415.88555221888555,
62,410.7424090757424,
63,412.21721721721724,
64,440.7310643977311,
65,436.74974974974975,
66,454.5165165165165,
67,413.0610610610611,
68,426.5575575575576,
69,377.6182849516183,
70,392.4948281614948,
71,364.82515849182516,
72,392.5261928595262,
73,371.310977644311,
74,384.65765765765764,
75,391.9793126459793,
76,399.4938271604938,
77,362.56656656656656,
78,385.9295962629296,
79,373.45178511845177,
80,361.63663663663664,
81,371.13046379713046,
82,338.38204871538204,
83,332.7374040707374,
84,354.9642976309643,
85,339.88655321988654,
86,334.01167834501166,
87,340.86086086086084,
88,354.79145812479146,
89,354.69602936269604,
90,364.9075742409076,
91,337.46946946946946,
92,335.85018351685017,
93,331.84684684684686,
94,348.03503503503504,
95,367.6423089756423,
96,338.71438104771437,
97,443.11044377711045,
98,326.0794127460794,
99,317.8201534868202,
