0,796.3893893893894,
1,1016.634968301635,
2,1231.144811478145,
3,926.8958958958959,
4,661.4941608274942,
5,780.1361361361361,
6,915.7277277277277,
7,577.741074407741,
8,557.4754754754755,
9,558.4641307974641,
10,524.2772772772772,
11,525.7600934267601,
12,679.4854854854855,
13,488.62128795462127,
14,488.79145812479146,
15,520.4708041374709,
16,571.1461461461462,
17,542.2265598932265,
18,565.0617283950618,
19,475.8968968968969,
20,510.6506506506507,
21,503.94828161494826,
22,539.5115115115115,
23,553.4044044044044,
24,554.9703036369704,
25,555.7731064397731,
26,552.1257924591258,
27,568.4621287954621,
28,535.8675342008676,
29,600.5418752085419,
30,468.285952619286,
31,444.6906906906907,
32,444.7220553887221,
33,444.45178511845177,
34,440.6826826826827,
35,425.4134134134134,
36,427.83817150483816,
37,404.8471805138472,
38,396.4497831164498,
39,435.9165832499166,
40,401.7317317317317,
41,398.34567901234567,
42,416.9602936269603,
43,400.2248915582249,
44,393.4310977644311,
45,386.0487153820487,
46,384.52485819152486,
47,391.0914247580914,
48,384.1141141141141,
49,381.9139139139139,
50,399.7307307307307,
51,379.44044044044045,
52,395.2095428762095,
53,407.75575575575573,
54,405.68134801468136,
55,397.57057057057057,
56,446.7213880547214,
57,440.5855855855856,
58,398.8234901568235,
59,410.335001668335,
60,412.2952952952953,
61,412.60760760760763,
62,447.81715048381716,
63,408.0707374040707,
64,404.9179179179179,
65,383.2265598932266,
66,412.8288288288288,
67,416.1227894561228,
68,395.77877877877876,
69,414.9309309309309,
70,390.77644310977644,
71,394.5245245245245,
72,397.0490490490491,
73,427.78445111778444,
74,393.9753086419753,
75,395.00667334000667,
76,395.07207207207205,
77,467.1785118451785,
78,415.95995995996,
79,486.7083750417084,
80,469.5021688355022,
81,398.40206873540205,
82,472.37237237237235,
83,422.2369035702369,
84,456.2328995662329,
85,538.4464464464464,
86,1110.4901568234902,
87,537.5428762095429,
88,565.0326993660327,
89,551.1648314981649,
90,517.3453453453453,
91,539.3283283283283,
92,491.17283950617286,
93,408.21554888221556,
94,494.7334000667334,
95,516.9209209209209,
96,459.48148148148147,
97,440.3163163163163,
98,427.00834167500835,
99,421.8408408408408,
