episode,avg_travel_time,total,complete,ratio,stops
1,995.51,5653,3300,0.58,5405
2,945.49,5766,3669,0.64,5523
3,920.6,5716,3662,0.64,5487
4,869.99,5792,3989,0.69,5533
5,853.75,5868,4255,0.73,5620
6,856.15,5764,4062,0.7,5492
7,759.58,5941,4816,0.81,5663
8,791.32,5931,4506,0.76,5658
9,768.78,5983,4725,0.79,5698
10,771.86,5951,4449,0.75,5664
11,721.3,5990,5004,0.84,5703
12,891.28,5842,3572,0.61,5560
13,781.24,5969,4448,0.75,5691
14,764.56,5969,4534,0.76,5701
15,727.73,5990,4844,0.81,5712
16,801.92,5900,3953,0.67,5615
17,732.11,5978,4697,0.79,5711
18,800.47,5920,4059,0.69,5633
19,769.29,5974,4457,0.75,5688
20,753.06,5981,4670,0.78,5697
21,806.91,5900,3972,0.67,5611
22,728.85,5950,4607,0.77,5679
23,771.69,5926,4121,0.7,5658
24,696.27,5936,5088,0.86,5650
25,636.63,5982,5412,0.9,5698
26,702.29,5953,4636,0.78,5658
27,727.65,5961,4442,0.75,5680
28,644.84,5971,5257,0.88,5678
29,618.87,5945,5437,0.91,5642
30,598.87,5951,5469,0.92,5666
31,669.69,5886,4674,0.79,5584
32,670.0,5922,4712,0.8,5625
33,644.51,5906,5053,0.86,5623
34,637.16,5931,5129,0.86,5662
35,571.52,5964,5593,0.94,5686
36,596.15,5990,5567,0.93,5692
37,604.76,5990,5385,0.9,5707
38,575.73,5987,5624,0.94,5695
39,574.34,5990,5656,0.94,5688
40,556.26,5990,5667,0.95,5707
41,580.15,5990,5560,0.93,5697
42,566.99,5976,5693,0.95,5685
43,582.38,5990,5465,0.91,5715
44,554.68,5990,5712,0.95,5703
45,557.9,5990,5667,0.95,5692
46,556.03,5990,5724,0.96,5695
47,559.07,5990,5719,0.95,5701
48,560.98,5990,5708,0.95,5695
49,565.51,5990,5610,0.94,5695
50,557.57,5990,5705,0.95,5687
51,580.1,5990,5523,0.92,5709
52,597.63,5990,5159,0.86,5708
53,542.27,5990,5617,0.94,5692
54,553.63,5990,5666,0.95,5711
55,616.02,5973,4953,0.83,5689
56,546.49,5990,5750,0.96,5696
57,540.63,5990,5749,0.96,5700
58,528.5,5990,5751,0.96,5696
59,546.03,5990,5757,0.96,5690
60,568.97,5990,5454,0.91,5706
61,529.06,5990,5711,0.95,5698
62,539.97,5990,5767,0.96,5691
63,544.37,5990,5649,0.94,5695
64,541.18,5990,5745,0.96,5692
65,591.98,5970,4997,0.84,5665
66,540.57,5990,5721,0.96,5704
67,516.09,5990,5830,0.97,5693
68,539.81,5990,5767,0.96,5693
69,511.31,5990,5832,0.97,5695
70,509.74,5990,5816,0.97,5696
71,522.24,5990,5795,0.97,5703
72,545.03,5990,5680,0.95,5712
73,535.59,5990,5773,0.96,5685
74,551.84,5990,5673,0.95,5689
75,530.16,5990,5711,0.95,5688
76,522.33,5990,5777,0.96,5680
77,521.91,5990,5762,0.96,5691
78,524.68,5990,5675,0.95,5688
79,513.02,5990,5781,0.97,5695
80,575.91,5990,5205,0.87,5692
81,513.09,5990,5621,0.94,5694
82,553.29,5990,5460,0.91,5709
83,535.39,5990,5745,0.96,5702
84,510.88,5990,5824,0.97,5687
85,523.48,5990,5803,0.97,5703
86,502.13,5990,5827,0.97,5678
87,596.96,5974,4884,0.82,5684
88,503.68,5990,5745,0.96,5689
89,525.95,5990,5798,0.97,5696
90,486.69,5990,5883,0.98,5688
91,514.12,5990,5840,0.97,5693
92,508.65,5990,5826,0.97,5675
93,534.45,5990,5677,0.95,5691
94,509.68,5990,5550,0.93,5686
95,513.08,5990,5869,0.98,5684
96,517.92,5990,5808,0.97,5687
97,524.35,5990,5663,0.95,5689
98,506.05,5990,5865,0.98,5692
99,539.25,5990,5692,0.95,5690
100,502.39,5990,5895,0.98,5673
