episode,avg_travel_time,total,complete,ratio,stops
1,1358.75,2315,615,0.27,2240
2,1290.51,2352,676,0.29,2277
3,1227.09,2376,751,0.32,2299
4,1221.15,2389,755,0.32,2318
5,1229.21,2373,745,0.31,2295
6,1219.81,2346,791,0.34,2258
7,1229.61,2380,774,0.33,2294
8,1138.42,2497,868,0.35,2405
9,1215.47,2402,752,0.31,2321
10,1155.5,2417,836,0.35,2334
11,1097.09,2469,916,0.37,2360
12,1079.47,2461,934,0.38,2362
13,1078.32,2490,951,0.38,2397
14,1045.63,2496,995,0.4,2398
15,1069.86,2479,964,0.39,2379
16,1111.32,2461,875,0.36,2368
17,1078.59,2488,927,0.37,2389
18,1052.99,2493,987,0.4,2397
19,1072.55,2485,950,0.38,2382
20,1088.89,2468,924,0.37,2372
21,1069.42,2510,959,0.38,2399
22,1075.02,2492,967,0.39,2386
23,1056.07,2497,986,0.39,2379
24,1071.87,2512,981,0.39,2396
25,1036.26,2490,1005,0.4,2382
26,1087.92,2486,911,0.37,2378
27,1041.54,2494,988,0.4,2384
28,1049.47,2469,981,0.4,2355
29,1068.77,2505,951,0.38,2396
30,1052.36,2491,990,0.4,2376
31,1055.41,2501,972,0.39,2396
32,1019.93,2502,1080,0.43,2376
33,1088.86,2454,905,0.37,2339
34,1014.07,2508,1105,0.44,2381
35,1053.85,2497,986,0.39,2381
36,1073.36,2490,970,0.39,2379
37,1020.54,2500,1088,0.44,2381
38,1051.08,2465,994,0.4,2346
39,1039.07,2497,1031,0.41,2379
40,1080.79,2455,940,0.38,2350
41,1029.23,2495,1077,0.43,2374
42,1051.34,2486,974,0.39,2383
43,1142.97,2452,838,0.34,2341
44,1070.99,2475,976,0.39,2368
45,1042.58,2495,1049,0.42,2386
46,1037.38,2480,1022,0.41,2368
47,1093.44,2453,950,0.39,2336
48,1067.74,2478,991,0.4,2362
49,1081.33,2461,989,0.4,2344
50,1016.08,2494,1079,0.43,2380
51,1074.03,2473,926,0.37,2354
52,1011.78,2513,1091,0.43,2397
53,1028.03,2500,1068,0.43,2386
54,1029.59,2509,1063,0.42,2400
55,1026.13,2514,1091,0.43,2385
56,1045.33,2494,1019,0.41,2372
57,1039.65,2475,1032,0.42,2359
58,1061.62,2480,972,0.39,2367
59,1052.21,2507,1016,0.41,2389
60,1018.64,2492,1048,0.42,2371
61,1082.29,2476,939,0.38,2361
62,1029.73,2485,1029,0.41,2370
63,1065.28,2477,961,0.39,2352
64,1063.65,2483,981,0.4,2371
65,1080.57,2459,959,0.39,2340
66,1063.47,2457,981,0.4,2336
67,1075.12,2462,939,0.38,2353
68,1058.72,2474,976,0.39,2358
69,1064.5,2498,982,0.39,2387
70,1065.44,2468,956,0.39,2368
71,1035.3,2514,1050,0.42,2389
72,1060.37,2488,986,0.4,2378
73,1030.98,2490,1058,0.42,2373
74,1051.73,2482,996,0.4,2364
75,1063.32,2463,968,0.39,2345
76,1131.48,2463,871,0.35,2362
77,1058.42,2462,959,0.39,2351
78,1044.63,2494,997,0.4,2375
79,1072.61,2491,952,0.38,2379
80,1087.67,2473,916,0.37,2365
81,1064.34,2485,987,0.4,2369
82,1073.43,2471,962,0.39,2361
83,1154.98,2414,850,0.35,2303
84,1114.74,2436,916,0.38,2333
85,1051.53,2490,995,0.4,2376
86,1068.34,2487,959,0.39,2374
87,1105.04,2440,925,0.38,2323
88,1069.15,2483,935,0.38,2366
89,1038.91,2481,1070,0.43,2362
90,1061.36,2498,990,0.4,2382
91,1023.47,2488,1061,0.43,2368
92,1030.65,2501,1081,0.43,2387
93,1032.63,2512,1087,0.43,2397
94,1027.63,2501,1067,0.43,2384
95,1030.73,2502,1053,0.42,2388
96,1041.46,2509,1040,0.41,2396
97,1032.64,2494,1035,0.41,2372
98,1011.32,2494,1115,0.45,2378
99,1033.99,2490,1052,0.42,2376
100,1033.1,2506,1060,0.42,2388
