episode,avg_travel_time,total,complete,ratio,stops
1,669.68,5998,4358,0.73,4831
2,642.76,5982,4465,0.75,4781
3,616.21,5955,4440,0.75,4765
4,558.01,6086,4741,0.78,4892
5,553.83,6106,4761,0.78,4914
6,473.12,6214,5150,0.83,4951
7,450.33,6237,5180,0.83,5002
8,465.62,6183,5147,0.83,4911
9,445.17,6193,5249,0.85,4936
10,431.47,6277,5250,0.84,5009
11,397.59,6268,5415,0.86,5015
12,423.65,6295,5276,0.84,5037
13,421.37,6282,5291,0.84,5007
14,428.6,6280,5234,0.83,5002
15,405.5,6295,5391,0.86,5002
16,384.58,6278,5481,0.87,5015
17,368.6,6295,5521,0.88,5028
18,374.0,6295,5530,0.88,5033
19,367.82,6295,5428,0.86,5012
20,362.42,6295,5560,0.88,5001
21,386.61,6263,5397,0.86,4973
22,371.81,6287,5487,0.87,4997
23,361.03,6295,5533,0.88,5011
24,352.15,6295,5581,0.89,5021
25,349.46,6295,5587,0.89,5014
26,344.91,6295,5618,0.89,5003
27,344.44,6295,5622,0.89,5019
28,348.27,6295,5599,0.89,4998
29,343.85,6295,5619,0.89,4982
30,336.77,6295,5627,0.89,5008
31,336.91,6295,5618,0.89,4990
32,335.38,6295,5639,0.9,4993
33,331.57,6295,5634,0.89,4998
34,331.51,6295,5672,0.9,4994
35,330.11,6295,5629,0.89,5017
36,328.72,6295,5654,0.9,4997
37,327.91,6295,5653,0.9,5014
38,327.66,6295,5650,0.9,5016
39,324.35,6295,5676,0.9,4996
40,325.74,6295,5685,0.9,4999
41,322.28,6295,5695,0.9,4965
42,326.16,6295,5658,0.9,4985
43,326.07,6295,5667,0.9,4984
44,321.97,6295,5683,0.9,4997
45,320.44,6295,5684,0.9,5017
46,319.18,6295,5668,0.9,4992
47,319.53,6295,5697,0.91,4984
48,320.52,6295,5664,0.9,4987
49,321.23,6295,5665,0.9,4992
50,317.72,6295,5695,0.9,4980
